241.600000,11_01_2021_11_19_20
217.100000,11_01_2021_12_17_26
443.650000,11_01_2021_15_56_06
433.100000,11_01_2021_16_50_23
410.000000,11_01_2021_17_44_42
392.800000,11_01_2021_18_39_01
321.800000,11_01_2021_19_33_19
310.850000,11_01_2021_20_27_37
294.350000,11_01_2021_21_21_55
272.250000,11_01_2021_22_16_13
272.600000,11_01_2021_23_10_30
248.400000,12_01_2021_00_04_48
250.150000,12_01_2021_00_59_06
224.850000,12_01_2021_01_53_23
197.700000,12_01_2021_02_47_41
172.250000,12_01_2021_03_41_58
169.900000,12_01_2021_04_36_15
123.050000,12_01_2021_05_30_33
82.450000,12_01_2021_06_24_53
83.000000,12_01_2021_07_19_11
88.100000,12_01_2021_08_13_29
111.150000,12_01_2021_11_08_56
111.000000,12_01_2021_12_03_14
