15.400000,11_01_2021_08_12_06
9.050000,11_01_2021_08_26_49
3.800000,11_01_2021_09_34_15
3.750000,11_01_2021_10_38_07
4.900000,11_01_2021_12_20_36
3.250000,11_01_2021_14_29_11
0.000000,11_01_2021_15_55_34
0.000000,11_01_2021_16_49_52
0.000000,11_01_2021_17_44_11
0.000000,11_01_2021_18_38_30
0.000000,11_01_2021_19_32_48
0.000000,11_01_2021_20_27_06
0.000000,11_01_2021_21_21_23
0.000000,11_01_2021_22_15_41
0.000000,11_01_2021_23_09_59
0.000000,12_01_2021_00_04_16
0.000000,12_01_2021_00_58_34
0.000000,12_01_2021_01_52_52
0.000000,12_01_2021_02_47_09
0.000000,12_01_2021_03_41_26
0.000000,12_01_2021_04_35_44
0.000000,12_01_2021_05_30_02
0.000000,12_01_2021_06_24_21
0.000000,12_01_2021_07_18_40
0.000000,12_01_2021_08_12_57
