0.000000,01_10_2020_13_12_14
9.950000,01_10_2020_15_46_53
13.650000,02_10_2020_09_10_06
11.700000,02_10_2020_09_19_23
17.350000,02_10_2020_09_28_41
14.500000,02_10_2020_09_37_58
16.400000,02_10_2020_09_47_16
18.450000,02_10_2020_11_43_19
19.900000,02_10_2020_11_52_36
24.750000,02_10_2020_12_01_54
32.850000,02_10_2020_12_11_11
22.100000,02_10_2020_12_20_29
26.750000,02_10_2020_12_29_46
31.100000,02_10_2020_12_39_03
37.750000,02_10_2020_12_48_22
36.250000,02_10_2020_12_57_39
32.100000,02_10_2020_13_06_57
35.800000,02_10_2020_13_16_15
33.950000,02_10_2020_13_25_32
34.750000,02_10_2020_13_34_50
35.150000,02_10_2020_13_44_07
40.750000,02_10_2020_13_53_25
31.550000,02_10_2020_14_02_43
33.650000,02_10_2020_14_12_00
44.550000,02_10_2020_14_21_18
42.750000,02_10_2020_14_30_35
36.750000,02_10_2020_14_39_53
49.000000,02_10_2020_14_49_11
-0.700000,02_10_2020_14_58_28
-0.700000,02_10_2020_15_07_45
-0.700000,02_10_2020_15_17_03
-0.700000,05_10_2020_08_35_38
-0.700000,05_10_2020_08_54_59
-0.700000,05_10_2020_09_26_28
-0.700000,30_11_2020_10_09_39
86.450000,30_11_2020_10_42_01
13.200000,30_11_2020_10_57_59
15.450000,30_11_2020_11_21_28
16.000000,30_11_2020_11_39_34
46.050000,01_12_2020_08_44_46
5.200000,10_12_2020_13_49_13
9.300000,10_12_2020_14_05_05
18.850000,10_12_2020_16_20_15
57.600000,10_12_2020_17_14_32
45.350000,10_12_2020_18_08_50
18.600000,10_12_2020_19_08_32
23.100000,10_12_2020_20_02_50
46.100000,11_12_2020_11_42_16
26.900000,11_12_2020_13_06_50
0.550000,14_12_2020_10_05_12
