30.250000,04_03_2021_12_07_02
18.650000,04_03_2021_12_36_51
67.400000,04_03_2021_13_51_54
48.200000,04_03_2021_14_56_15
35.950000,04_03_2021_16_00_34
26.450000,04_03_2021_17_04_52
21.850000,04_03_2021_18_09_10
13.300000,04_03_2021_19_13_27
15.950000,04_03_2021_20_17_45
11.100000,04_03_2021_21_22_03
11.600000,04_03_2021_22_26_21
9.600000,04_03_2021_23_30_39
9.450000,05_03_2021_00_34_57
3.150000,05_03_2021_01_39_14
5.500000,05_03_2021_02_43_32
6.050000,05_03_2021_03_47_50
4.300000,05_03_2021_04_52_07
4.950000,05_03_2021_05_56_25
1.850000,05_03_2021_07_00_43
4.050000,05_03_2021_08_05_00
2.100000,05_03_2021_09_09_18
0.000000,05_03_2021_10_13_36
2.150000,05_03_2021_11_17_53
2.750000,05_03_2021_12_22_11
8.500000,05_03_2021_13_26_29
20.100000,09_03_2021_09_25_57
30.250000,09_03_2021_10_54_58
14.800000,09_03_2021_11_49_15
2.900000,09_03_2021_13_46_08
9.450000,09_03_2021_16_14_28
8.050000,09_03_2021_18_58_39
0.250000,09_03_2021_21_02_58
6.300000,09_03_2021_23_07_17
1.900000,10_03_2021_01_11_35
5.750000,10_03_2021_03_15_53
6.250000,10_03_2021_05_20_11
6.500000,10_03_2021_07_24_29
5.100000,10_03_2021_09_28_47
6.150000,10_03_2021_14_12_22
5.400000,10_03_2021_15_06_40
4.600000,10_03_2021_16_00_58
3.750000,10_03_2021_16_55_16
1.250000,10_03_2021_17_49_34
1.850000,10_03_2021_18_43_52
1.000000,10_03_2021_19_38_10
1.450000,10_03_2021_20_32_27
1.850000,10_03_2021_21_26_45
1.450000,10_03_2021_22_21_03
1.550000,10_03_2021_23_15_21
1.950000,11_03_2021_00_09_39
1.950000,11_03_2021_01_03_57
2.050000,11_03_2021_01_58_15
2.100000,11_03_2021_02_52_33
2.050000,11_03_2021_03_46_51
1.250000,11_03_2021_04_41_09
3.350000,11_03_2021_05_35_27
1.800000,11_03_2021_06_29_46
1.550000,11_03_2021_07_24_04
1.200000,11_03_2021_08_18_22
1.050000,11_03_2021_09_12_41
