45.750000,19_05_2021_14_41_25,3015.100000
19.900000,19_05_2021_15_07_39,3015.200000
26.600000,19_05_2021_16_22_21,3015.200000
24.250000,19_05_2021_17_20_41,3015.200000
15.400000,19_05_2021_18_19_00,3015.200000
20.600000,19_05_2021_19_17_20,3015.200000
22.150000,19_05_2021_20_15_40,3015.200000
20.900000,19_05_2021_21_13_59,3015.200000
29.300000,19_05_2021_22_12_19,3015.200000
25.300000,19_05_2021_23_10_38,3015.200000
25.400000,20_05_2021_00_08_59,3015.200000
25.050000,20_05_2021_01_07_18,3015.200000
26.650000,20_05_2021_02_05_38,3015.200000
30.400000,20_05_2021_03_03_58,3015.200000
29.050000,20_05_2021_04_02_17,3015.200000
23.000000,20_05_2021_05_00_37,3015.200000
26.750000,20_05_2021_05_58_57,3015.200000
29.800000,20_05_2021_06_57_16,3015.200000
24.450000,20_05_2021_07_55_36,3015.200000
29.050000,20_05_2021_08_53_56,3015.200000
