0.050000,12_05_2021_20_42_03
0.000000,12_05_2021_21_05_22
0.050000,12_05_2021_21_28_42
0.050000,12_05_2021_21_52_01
0.000000,12_05_2021_22_15_21
0.050000,12_05_2021_22_38_40
0.050000,12_05_2021_23_01_59
0.050000,12_05_2021_23_25_18
0.000000,12_05_2021_23_48_38
0.100000,13_05_2021_00_11_57
0.050000,13_05_2021_00_35_16
0.050000,13_05_2021_00_58_35
0.000000,13_05_2021_01_21_55
0.050000,13_05_2021_01_45_14
0.050000,13_05_2021_02_08_33
0.050000,13_05_2021_02_31_53
0.050000,13_05_2021_02_55_12
0.100000,13_05_2021_03_18_32
0.100000,13_05_2021_03_41_51
0.100000,13_05_2021_04_05_10
0.100000,13_05_2021_04_28_30
0.100000,13_05_2021_04_51_49
0.100000,13_05_2021_05_15_09
0.050000,13_05_2021_05_38_28
0.100000,13_05_2021_06_01_47
0.050000,13_05_2021_06_25_06
0.050000,13_05_2021_06_48_26
0.100000,13_05_2021_07_11_45
0.050000,13_05_2021_07_35_05
0.050000,13_05_2021_07_58_24
0.100000,13_05_2021_08_21_43
0.050000,13_05_2021_08_45_03
