103.850000,18_05_2021_14_40_37,3015.200000
95.350000,18_05_2021_18_28_47,3015.200000
88.450000,18_05_2021_19_27_07,3015.200000
85.850000,18_05_2021_20_25_26,3015.200000
83.350000,18_05_2021_21_23_46,3015.200000
77.050000,18_05_2021_22_22_05,3015.200000
79.400000,18_05_2021_23_20_25,3015.200000
72.700000,19_05_2021_00_18_44,3015.200000
72.750000,19_05_2021_01_17_03,3015.200000
75.500000,19_05_2021_02_15_23,3015.200000
74.850000,19_05_2021_03_13_42,3015.200000
76.250000,19_05_2021_04_12_02,3015.200000
76.200000,19_05_2021_05_10_21,3015.200000
72.100000,19_05_2021_06_08_41,3015.200000
71.200000,19_05_2021_07_07_01,3015.200000
66.300000,19_05_2021_08_05_21,3015.200000
122.900000,19_05_2021_09_03_41,3015.200000
