319.900000,18_05_2021_14_35_28,3015.200000
411.900000,18_05_2021_18_31_53,3015.200000
373.000000,18_05_2021_19_30_12,3015.200000
360.050000,18_05_2021_20_28_32,3015.200000
356.400000,18_05_2021_21_26_51,3015.200000
356.250000,18_05_2021_22_25_11,3015.200000
358.050000,18_05_2021_23_23_30,3015.200000
358.000000,19_05_2021_00_21_49,3015.200000
339.150000,19_05_2021_01_20_09,3015.200000
348.250000,19_05_2021_02_18_28,3015.200000
329.850000,19_05_2021_03_16_48,3015.200000
312.450000,19_05_2021_04_15_07,3015.200000
304.600000,19_05_2021_05_13_27,3015.200000
303.050000,19_05_2021_06_11_47,3015.200000
306.950000,19_05_2021_07_10_06,3015.200000
307.550000,19_05_2021_08_08_26,3015.200000
339.250000,19_05_2021_09_06_46,3015.200000
340.650000,19_05_2021_16_20_17,3015.200000
327.200000,19_05_2021_17_18_37,3015.200000
323.250000,19_05_2021_18_16_57,3015.200000
323.200000,19_05_2021_19_15_16,3015.200000
326.650000,19_05_2021_20_13_36,3015.200000
325.650000,19_05_2021_21_11_56,3015.200000
327.150000,19_05_2021_22_10_15,3015.200000
325.050000,19_05_2021_23_08_35,3015.200000
332.150000,20_05_2021_00_06_55,3015.200000
332.200000,20_05_2021_01_05_14,3015.200000
333.550000,20_05_2021_02_03_34,3015.200000
336.650000,20_05_2021_03_01_54,3015.200000
333.250000,20_05_2021_04_00_14,3015.200000
330.650000,20_05_2021_04_58_33,3015.200000
334.700000,20_05_2021_05_56_53,3015.200000
334.300000,20_05_2021_06_55_13,3015.200000
332.100000,20_05_2021_07_53_33,3015.200000
327.300000,20_05_2021_08_51_52,3015.200000
