1.850000,04_03_2021_12_04_23
5.650000,04_03_2021_12_34_13
3.850000,04_03_2021_13_49_16
2.250000,04_03_2021_14_53_34
2.100000,04_03_2021_15_57_54
1.300000,04_03_2021_17_02_13
0.950000,04_03_2021_18_06_31
0.900000,04_03_2021_19_10_49
0.700000,04_03_2021_20_15_06
0.650000,04_03_2021_21_19_25
0.550000,04_03_2021_22_23_43
0.700000,04_03_2021_23_28_00
0.550000,05_03_2021_00_32_19
0.450000,05_03_2021_01_36_36
0.400000,05_03_2021_02_40_54
0.250000,05_03_2021_03_45_11
0.400000,05_03_2021_04_49_29
0.250000,05_03_2021_05_53_47
0.250000,05_03_2021_06_58_04
0.300000,05_03_2021_08_02_22
0.350000,05_03_2021_09_06_40
0.400000,05_03_2021_10_10_58
0.500000,05_03_2021_11_15_15
0.500000,05_03_2021_12_19_32
0.600000,05_03_2021_13_23_50
