0.000000,03_03_2021_14_00_26
60.300000,03_03_2021_14_22_01
110.200000,03_03_2021_14_49_44
91.700000,03_03_2021_16_05_03
70.550000,03_03_2021_19_05_15
54.950000,03_03_2021_21_09_32
79.050000,03_03_2021_23_13_50
82.450000,04_03_2021_01_18_07
94.400000,04_03_2021_03_22_25
92.700000,04_03_2021_05_26_43
86.250000,04_03_2021_07_31_01
81.450000,04_03_2021_09_35_19
76.250000,09_03_2021_19_01_17
80.400000,09_03_2021_21_05_37
78.450000,09_03_2021_23_09_56
86.800000,10_03_2021_01_14_14
96.200000,10_03_2021_03_18_31
106.250000,10_03_2021_05_22_49
105.650000,10_03_2021_07_27_07
106.850000,10_03_2021_09_31_26
16.800000,01_04_2021_14_46_52
0.000000,01_04_2021_18_18_04
0.000000,02_04_2021_14_53_11
0.000000,05_04_2021_11_02_02
