82.000000,22_01_2021_17_20_51
177.650000,26_01_2021_11_46_25
176.550000,26_01_2021_12_51_07
107.650000,28_01_2021_10_16_57
76.350000,28_01_2021_11_25_27
0.000000,28_01_2021_18_14_30
0.000000,28_01_2021_20_18_48
96.400000,02_02_2021_10_55_06
83.950000,02_02_2021_11_34_45
106.700000,02_02_2021_11_58_21
81.550000,02_02_2021_12_38_36
143.200000,02_02_2021_14_31_43
134.550000,02_02_2021_15_26_01
128.000000,02_02_2021_17_48_10
113.450000,02_02_2021_19_52_28
111.350000,02_02_2021_21_56_46
99.850000,03_02_2021_00_01_03
93.400000,03_02_2021_02_05_21
94.500000,03_02_2021_04_09_39
93.950000,03_02_2021_06_13_56
81.850000,03_02_2021_08_18_14
133.750000,04_02_2021_14_08_00
111.300000,08_02_2021_17_27_41
109.450000,08_02_2021_19_31_58
115.550000,08_02_2021_21_36_16
105.950000,08_02_2021_23_40_34
106.950000,09_02_2021_01_44_52
106.600000,09_02_2021_03_49_10
100.300000,09_02_2021_05_53_27
98.350000,09_02_2021_07_57_45
101.050000,09_02_2021_10_02_03
51.250000,11_02_2021_13_25_02
20.900000,11_02_2021_16_42_28
