-0.700000,19_03_2021_16_32_52
112.850000,22_03_2021_10_31_05
113.800000,22_03_2021_10_45_50
126.550000,22_03_2021_12_01_42
97.750000,22_03_2021_13_32_50
112.300000,22_03_2021_16_51_36
105.750000,22_03_2021_19_55_54
95.650000,22_03_2021_23_00_12
90.150000,23_03_2021_02_04_30
62.850000,23_03_2021_05_08_47
83.400000,23_03_2021_08_13_05
95.900000,23_03_2021_11_17_23
96.800000,23_03_2021_13_10_00
115.750000,24_03_2021_15_44_20
69.300000,24_03_2021_19_16_32
42.150000,24_03_2021_22_20_50
39.050000,25_03_2021_01_25_07
42.350000,25_03_2021_04_29_25
21.300000,25_03_2021_07_33_43
-0.700000,25_03_2021_10_38_10
-0.700000,25_03_2021_15_22_13
17.500000,26_03_2021_14_25_50
23.050000,26_03_2021_14_35_08
15.800000,26_03_2021_14_44_26
11.400000,26_03_2021_15_10_56
16.550000,26_03_2021_16_54_56
-0.700000,29_03_2021_10_48_10
47.950000,29_03_2021_11_18_24
22.200000,29_03_2021_13_48_37
10.800000,29_03_2021_17_55_03
11.300000,29_03_2021_20_59_21
6.600000,30_03_2021_00_03_39
11.450000,30_03_2021_03_07_56
17.650000,30_03_2021_06_12_15
7.150000,30_03_2021_09_16_32
4.450000,01_04_2021_09_57_22
3.050000,01_04_2021_10_20_28
3.850000,01_04_2021_14_47_23
-0.700000,01_04_2021_18_18_36
8.300000,02_04_2021_14_53_42
-0.700000,05_04_2021_11_02_34
18.450000,06_04_2021_09_18_29
66.150000,06_04_2021_09_48_41
29.850000,06_04_2021_10_23_27
12.550000,06_04_2021_11_20_44
84.400000,07_04_2021_16_26_34
40.800000,15_04_2021_09_55_27
