57.100000,29_09_2020_16_22_18
40.000000,29_09_2020_16_47_43
46.400000,29_09_2020_16_57_00
48.750000,29_09_2020_17_06_17
48.800000,29_09_2020_17_15_35
51.400000,29_09_2020_17_24_52
67.900000,29_09_2020_17_34_10
68.550000,29_09_2020_17_43_28
66.400000,29_09_2020_17_52_45
69.200000,29_09_2020_18_02_03
67.650000,29_09_2020_18_11_20
68.750000,29_09_2020_18_20_38
68.200000,29_09_2020_18_29_55
67.350000,29_09_2020_18_39_13
67.900000,29_09_2020_18_48_31
100.050000,29_09_2020_18_57_48
209.100000,29_09_2020_19_07_06
239.450000,29_09_2020_19_16_24
-0.700000,29_09_2020_19_25_41
-0.700000,29_09_2020_19_34_59
-0.700000,29_09_2020_19_44_16
-0.700000,29_09_2020_19_53_34
-0.700000,29_09_2020_20_02_52
-0.700000,29_09_2020_20_12_09
-0.700000,29_09_2020_20_21_27
-0.700000,29_09_2020_20_30_44
-0.700000,29_09_2020_20_40_01
-0.700000,29_09_2020_20_49_19
-0.700000,29_09_2020_20_58_36
-0.700000,29_09_2020_21_07_54
-0.700000,29_09_2020_21_17_11
-0.700000,29_09_2020_21_26_28
-0.700000,29_09_2020_21_35_46
-0.700000,29_09_2020_21_45_03
-0.700000,29_09_2020_21_54_20
-0.700000,29_09_2020_22_03_38
-0.700000,29_09_2020_22_12_55
-0.700000,29_09_2020_22_22_14
-0.700000,29_09_2020_22_31_31
-0.700000,29_09_2020_22_40_49
-0.700000,29_09_2020_22_50_06
-0.700000,29_09_2020_22_59_24
-0.700000,29_09_2020_23_08_41
-0.700000,29_09_2020_23_17_58
-0.700000,29_09_2020_23_27_16
-0.700000,29_09_2020_23_36_33
-0.700000,29_09_2020_23_45_50
-0.700000,29_09_2020_23_55_08
-0.700000,30_09_2020_00_04_25
-0.700000,30_09_2020_00_13_42
-0.700000,30_09_2020_00_23_00
-0.700000,30_09_2020_00_32_17
-0.700000,30_09_2020_00_41_35
-0.700000,30_09_2020_00_50_53
-0.700000,30_09_2020_01_00_10
-0.700000,30_09_2020_01_09_28
-0.700000,30_09_2020_01_18_45
-0.700000,30_09_2020_01_28_02
-0.700000,30_09_2020_01_37_20
-0.700000,30_09_2020_01_46_37
-0.700000,30_09_2020_01_55_54
-0.700000,30_09_2020_02_05_12
-0.700000,30_09_2020_02_14_29
-0.700000,30_09_2020_02_23_47
-0.700000,30_09_2020_02_33_04
-0.700000,30_09_2020_02_42_22
-0.700000,30_09_2020_02_51_39
-0.700000,30_09_2020_03_00_56
-0.700000,30_09_2020_03_10_14
-0.700000,30_09_2020_03_19_31
-0.700000,30_09_2020_03_28_49
-0.700000,30_09_2020_03_38_06
-0.700000,30_09_2020_03_47_23
-0.700000,30_09_2020_03_56_41
-0.700000,30_09_2020_04_05_58
-0.700000,30_09_2020_04_15_16
-0.700000,30_09_2020_04_24_33
-0.700000,30_09_2020_04_33_50
-0.700000,30_09_2020_04_43_08
-0.700000,30_09_2020_04_52_25
-0.700000,30_09_2020_05_01_44
-0.700000,30_09_2020_05_11_01
-0.700000,30_09_2020_05_20_19
-0.700000,30_09_2020_05_29_36
-0.700000,30_09_2020_05_38_54
-0.700000,30_09_2020_05_48_12
-0.700000,30_09_2020_05_57_29
-0.700000,30_09_2020_06_06_47
-0.700000,30_09_2020_06_16_04
-0.700000,30_09_2020_06_25_22
-0.700000,30_09_2020_06_34_39
-0.700000,30_09_2020_06_43_57
-0.700000,30_09_2020_06_53_14
-0.700000,30_09_2020_07_02_32
-0.700000,30_09_2020_07_11_49
-0.700000,30_09_2020_07_21_06
-0.700000,30_09_2020_07_30_24
-0.700000,30_09_2020_07_39_41
-0.700000,30_09_2020_07_48_59
-0.700000,30_09_2020_07_58_16
-0.700000,30_09_2020_08_07_34
-0.700000,30_09_2020_08_16_51
-0.700000,30_09_2020_08_26_08
-0.700000,30_09_2020_08_35_27
-0.700000,30_09_2020_08_44_44
-0.700000,30_09_2020_08_54_02
-0.700000,30_09_2020_09_13_08
204.350000,30_09_2020_10_02_21
-0.700000,30_09_2020_10_20_55
-0.700000,30_09_2020_10_42_14
112.900000,30_09_2020_11_03_23
91.400000,30_09_2020_12_00_30
214.100000,30_09_2020_14_36_28
75.750000,30_09_2020_17_39_17
63.700000,30_09_2020_17_55_50
62.600000,30_09_2020_18_05_08
63.400000,30_09_2020_18_14_26
59.400000,30_09_2020_18_23_44
57.950000,30_09_2020_18_33_02
58.400000,30_09_2020_18_42_19
58.000000,30_09_2020_18_51_37
57.800000,30_09_2020_19_00_54
