0.000000,12_05_2021_20_38_57
0.000000,12_05_2021_21_02_17
0.000000,12_05_2021_21_25_36
0.000000,12_05_2021_21_48_56
0.000000,12_05_2021_22_12_15
0.000000,12_05_2021_22_35_34
0.000000,12_05_2021_22_58_54
0.000000,12_05_2021_23_22_13
0.000000,12_05_2021_23_45_32
0.000000,13_05_2021_00_08_51
0.000000,13_05_2021_00_32_11
0.000000,13_05_2021_00_55_30
0.000000,13_05_2021_01_18_49
0.000000,13_05_2021_01_42_09
0.000000,13_05_2021_02_05_28
0.000000,13_05_2021_02_28_47
0.000000,13_05_2021_02_52_07
0.000000,13_05_2021_03_15_26
0.000000,13_05_2021_03_38_46
0.000000,13_05_2021_04_02_05
0.000000,13_05_2021_04_25_24
0.000000,13_05_2021_04_48_44
0.000000,13_05_2021_05_12_03
0.000000,13_05_2021_05_35_22
0.000000,13_05_2021_05_58_42
0.000000,13_05_2021_06_22_01
0.000000,13_05_2021_06_45_20
0.000000,13_05_2021_07_08_40
0.000000,13_05_2021_07_31_59
0.000000,13_05_2021_07_55_19
0.000000,13_05_2021_08_18_38
0.000000,13_05_2021_08_41_57
