-0.050000,25_09_2020_22_01_13
-0.050000,25_09_2020_22_20_31
-0.050000,25_09_2020_22_39_49
-0.050000,25_09_2020_22_59_06
0.000000,25_09_2020_23_18_24
-0.050000,25_09_2020_23_37_41
-0.050000,25_09_2020_23_56_59
-0.050000,26_09_2020_00_16_16
-0.050000,26_09_2020_00_35_34
-0.050000,26_09_2020_00_54_51
-0.050000,26_09_2020_01_14_09
-0.050000,26_09_2020_01_33_27
-0.050000,26_09_2020_01_52_44
-0.050000,26_09_2020_02_12_02
-0.050000,26_09_2020_02_31_19
-0.050000,26_09_2020_02_50_37
-0.050000,26_09_2020_03_09_54
-0.050000,26_09_2020_03_29_12
-0.050000,26_09_2020_03_48_29
-0.050000,26_09_2020_04_07_47
-0.050000,26_09_2020_04_27_04
-0.050000,26_09_2020_04_46_22
-0.050000,26_09_2020_05_05_39
-0.050000,26_09_2020_05_24_57
-0.050000,26_09_2020_05_44_14
-0.050000,26_09_2020_06_03_32
-0.050000,26_09_2020_06_22_50
-0.050000,26_09_2020_06_42_07
-0.050000,26_09_2020_07_01_25
-0.050000,26_09_2020_07_20_42
-0.050000,26_09_2020_07_39_59
-0.050000,26_09_2020_07_59_16
-0.050000,26_09_2020_08_18_34
-0.050000,26_09_2020_08_37_51
-0.050000,26_09_2020_08_57_09
-0.050000,26_09_2020_09_16_26
-0.050000,26_09_2020_09_35_44
-0.050000,26_09_2020_09_55_01
-0.050000,26_09_2020_10_14_19
-0.050000,26_09_2020_10_33_36
-0.050000,26_09_2020_10_52_54
-0.050000,26_09_2020_11_12_11
-0.050000,26_09_2020_11_31_29
-0.050000,26_09_2020_11_50_47
-0.050000,26_09_2020_12_10_04
-0.100000,26_09_2020_12_29_22
-0.050000,26_09_2020_12_48_40
-0.050000,26_09_2020_13_07_58
-0.050000,26_09_2020_13_27_15
-0.050000,26_09_2020_13_46_33
-0.050000,26_09_2020_14_05_51
-0.050000,26_09_2020_14_25_08
-0.050000,26_09_2020_14_44_26
-0.050000,26_09_2020_15_03_43
-0.050000,26_09_2020_15_23_01
-0.050000,26_09_2020_15_42_18
-0.050000,26_09_2020_16_01_36
-0.050000,26_09_2020_16_20_53
-0.050000,26_09_2020_16_40_11
-0.050000,26_09_2020_16_59_28
0.000000,26_09_2020_17_18_45
-0.050000,26_09_2020_17_38_03
-0.050000,26_09_2020_17_57_21
-0.050000,26_09_2020_18_16_38
-0.050000,26_09_2020_18_35_56
-0.050000,26_09_2020_18_55_13
-0.050000,26_09_2020_19_14_31
-0.050000,26_09_2020_19_33_48
-0.050000,26_09_2020_19_53_07
-0.050000,26_09_2020_20_12_24
-0.050000,26_09_2020_20_31_41
-0.050000,26_09_2020_20_50_59
-0.050000,26_09_2020_21_10_17
-0.050000,26_09_2020_21_29_34
-0.050000,26_09_2020_21_48_51
-0.050000,26_09_2020_22_08_09
0.000000,26_09_2020_22_27_26
-0.050000,26_09_2020_22_46_43
-0.050000,26_09_2020_23_06_01
-0.050000,26_09_2020_23_25_18
-0.050000,26_09_2020_23_44_36
-0.050000,27_09_2020_00_03_53
-0.050000,27_09_2020_00_23_10
-0.050000,27_09_2020_00_42_28
-0.050000,27_09_2020_01_01_45
-0.050000,27_09_2020_01_21_02
-0.050000,27_09_2020_01_40_20
-0.050000,27_09_2020_01_59_37
-0.050000,27_09_2020_02_18_55
-0.050000,27_09_2020_02_38_13
-0.050000,27_09_2020_02_57_30
-0.050000,27_09_2020_03_16_48
-0.050000,27_09_2020_03_36_06
-0.050000,27_09_2020_03_55_23
0.000000,27_09_2020_04_14_41
-0.050000,27_09_2020_04_33_59
-0.050000,27_09_2020_04_53_16
-0.050000,27_09_2020_05_12_34
-0.050000,27_09_2020_05_31_51
-0.050000,27_09_2020_05_51_09
-0.050000,27_09_2020_06_10_26
-0.050000,27_09_2020_06_29_44
-0.050000,27_09_2020_06_49_01
-0.050000,27_09_2020_07_08_19
0.000000,27_09_2020_07_27_37
-0.050000,27_09_2020_07_46_54
-0.050000,27_09_2020_08_06_12
-0.100000,27_09_2020_08_25_29
-0.050000,27_09_2020_08_44_47
-0.050000,27_09_2020_09_04_04
-0.050000,27_09_2020_09_23_22
-0.050000,27_09_2020_09_42_39
-0.050000,27_09_2020_10_01_57
-0.050000,27_09_2020_10_21_15
-0.050000,27_09_2020_10_40_32
-0.050000,27_09_2020_10_59_49
-0.050000,27_09_2020_11_19_07
-0.050000,27_09_2020_11_38_24
-0.050000,27_09_2020_11_57_42
-0.050000,27_09_2020_12_17_00
-0.050000,27_09_2020_12_36_17
-0.050000,27_09_2020_12_55_35
-0.050000,27_09_2020_13_14_53
-0.100000,27_09_2020_13_34_10
-0.100000,27_09_2020_13_53_28
-0.050000,27_09_2020_14_12_45
