221.450000,18_05_2021_14_33_24,3015.200000
60.800000,18_05_2021_18_29_49,3015.200000
49.300000,18_05_2021_19_28_09,3015.200000
34.750000,18_05_2021_20_26_28,3015.200000
39.500000,18_05_2021_21_24_47,3015.200000
32.550000,18_05_2021_22_23_07,3015.200000
33.500000,18_05_2021_23_21_26,3015.200000
31.200000,19_05_2021_00_19_46,3015.200000
32.600000,19_05_2021_01_18_05,3015.200000
34.500000,19_05_2021_02_16_25,3015.200000
32.300000,19_05_2021_03_14_44,3015.200000
18.650000,19_05_2021_04_13_03,3015.200000
25.950000,19_05_2021_05_11_23,3015.200000
26.450000,19_05_2021_06_09_43,3015.200000
34.400000,19_05_2021_07_08_03,3015.200000
33.350000,19_05_2021_08_06_22,3015.200000
33.750000,19_05_2021_09_04_42,3015.200000
44.750000,19_05_2021_11_43_20,3015.100000
