0.200000,10_03_2021_12_58_53
-0.150000,10_03_2021_14_11_19
-0.250000,10_03_2021_15_05_37
-0.250000,10_03_2021_15_59_55
-0.200000,10_03_2021_16_54_13
-0.250000,10_03_2021_17_48_30
-0.200000,10_03_2021_18_42_48
-0.200000,10_03_2021_19_37_06
-0.250000,10_03_2021_20_31_24
-0.250000,10_03_2021_21_25_42
-0.250000,10_03_2021_22_20_00
-0.200000,10_03_2021_23_14_18
-0.200000,11_03_2021_00_08_36
-0.200000,11_03_2021_01_02_54
-0.200000,11_03_2021_01_57_12
-0.200000,11_03_2021_02_51_30
-0.200000,11_03_2021_03_45_47
-0.150000,11_03_2021_04_40_05
-0.250000,11_03_2021_05_34_24
-0.200000,11_03_2021_06_28_42
-0.150000,11_03_2021_07_23_00
-0.200000,11_03_2021_08_17_18
-0.200000,11_03_2021_09_11_37
