293.300000,04_03_2021_12_07_02
472.500000,04_03_2021_12_36_51
494.800000,04_03_2021_13_51_54
502.250000,04_03_2021_14_56_15
476.350000,04_03_2021_16_00_34
487.000000,04_03_2021_17_04_52
488.900000,04_03_2021_18_09_10
503.450000,04_03_2021_19_13_27
488.600000,04_03_2021_20_17_45
490.800000,04_03_2021_21_22_03
493.200000,04_03_2021_22_26_21
494.350000,04_03_2021_23_30_39
486.250000,05_03_2021_00_34_57
482.100000,05_03_2021_01_39_14
486.100000,05_03_2021_02_43_32
480.450000,05_03_2021_03_47_50
483.800000,05_03_2021_04_52_07
476.050000,05_03_2021_05_56_25
460.400000,05_03_2021_07_00_43
450.100000,05_03_2021_08_05_00
446.500000,05_03_2021_09_09_18
418.050000,05_03_2021_10_13_36
406.750000,05_03_2021_11_17_53
405.800000,05_03_2021_12_22_11
414.150000,05_03_2021_13_26_29
