41.850000,14_01_2021_12_16_09
34.850000,14_01_2021_13_31_59
163.350000,15_01_2021_09_56_42
122.000000,15_01_2021_14_15_08
56.250000,18_01_2021_16_29_28
102.000000,18_01_2021_17_23_45
48.550000,18_01_2021_18_18_05
15.200000,18_01_2021_19_12_23
4.300000,18_01_2021_20_06_41
2.700000,18_01_2021_21_00_58
2.950000,18_01_2021_21_55_16
2.850000,18_01_2021_22_49_34
1.750000,18_01_2021_23_43_51
3.150000,19_01_2021_00_38_09
3.100000,19_01_2021_01_32_27
1.600000,19_01_2021_02_26_44
30.250000,19_01_2021_03_21_02
27.500000,19_01_2021_04_15_20
32.950000,19_01_2021_05_09_37
38.750000,19_01_2021_06_03_55
39.050000,19_01_2021_06_58_12
40.650000,19_01_2021_07_52_30
41.050000,19_01_2021_08_46_48
4.050000,19_01_2021_09_56_30
27.900000,19_01_2021_11_13_12
5.350000,19_01_2021_12_43_12
31.700000,20_01_2021_14_25_19
34.500000,21_01_2021_10_51_49
22.050000,21_01_2021_12_32_26
31.850000,21_01_2021_14_00_31
26.600000,21_01_2021_14_54_49
36.550000,21_01_2021_15_49_07
39.550000,21_01_2021_16_24_59
34.700000,21_01_2021_18_41_19
30.650000,21_01_2021_20_45_36
29.550000,21_01_2021_22_49_54
23.150000,22_01_2021_00_54_12
41.100000,22_01_2021_02_58_30
30.200000,22_01_2021_05_02_48
26.650000,22_01_2021_07_07_05
36.250000,22_01_2021_09_11_23
35.150000,22_01_2021_11_15_41
28.650000,22_01_2021_17_19_16
30.050000,26_01_2021_11_44_50
100.000000,26_01_2021_12_49_32
31.550000,28_01_2021_10_15_21
34.000000,28_01_2021_11_23_52
0.000000,28_01_2021_18_12_55
0.000000,28_01_2021_20_17_13
0.000000,01_02_2021_13_08_37
0.000000,01_02_2021_14_09_01
0.000000,01_02_2021_15_10_48
-0.700000,02_02_2021_10_53_30
-0.700000,02_02_2021_11_57_17
0.950000,02_02_2021_12_37_33
