-0.150000,18_05_2021_18_36_00,3015.200000
-0.150000,18_05_2021_19_34_20,3015.200000
-0.150000,18_05_2021_20_32_39,3015.200000
-0.150000,18_05_2021_21_30_59,3015.200000
-0.100000,18_05_2021_22_29_18,3015.200000
-0.100000,18_05_2021_23_27_37,3015.200000
-0.100000,19_05_2021_00_25_57,3015.200000
-0.100000,19_05_2021_01_24_16,3015.200000
-0.100000,19_05_2021_02_22_36,3015.200000
-0.100000,19_05_2021_03_20_55,3015.200000
-0.100000,19_05_2021_04_19_15,3015.200000
-0.150000,19_05_2021_05_17_35,3015.200000
-0.100000,19_05_2021_06_15_54,3015.200000
-0.100000,19_05_2021_07_14_14,3015.200000
-0.100000,19_05_2021_08_12_34,3015.200000
-0.100000,19_05_2021_09_10_53,3015.200000
