255.850000,19_04_2021_12_56_03
247.850000,19_04_2021_13_12_00
233.700000,19_04_2021_13_46_27
75.050000,19_04_2021_14_10_33
61.650000,19_04_2021_14_39_48
201.800000,19_04_2021_15_09_46
201.000000,19_04_2021_17_55_50
182.800000,20_04_2021_09_02_58
196.700000,20_04_2021_10_28_15
213.450000,20_04_2021_11_26_33
218.200000,21_04_2021_09_45_44
103.650000,21_04_2021_15_18_53
91.600000,21_04_2021_15_42_09
90.700000,21_04_2021_16_17_13
196.150000,21_04_2021_18_38_06
174.000000,21_04_2021_20_46_24
172.650000,21_04_2021_22_54_41
151.700000,22_04_2021_01_02_59
145.750000,22_04_2021_03_11_17
126.900000,22_04_2021_05_19_35
127.350000,22_04_2021_07_27_52
