196.750000,19_05_2021_14_41_25,3015.200000
134.000000,19_05_2021_15_09_42,3015.200000
203.250000,19_05_2021_16_24_24,3015.200000
197.850000,19_05_2021_17_22_44,3015.200000
195.550000,19_05_2021_18_21_04,3015.200000
197.550000,19_05_2021_19_19_24,3015.200000
193.100000,19_05_2021_20_17_43,3015.200000
180.700000,19_05_2021_21_16_03,3015.200000
190.500000,19_05_2021_22_14_22,3015.200000
174.400000,19_05_2021_23_12_42,3015.200000
168.050000,20_05_2021_00_11_02,3015.200000
179.400000,20_05_2021_01_09_22,3015.200000
172.450000,20_05_2021_02_07_42,3015.200000
170.050000,20_05_2021_03_06_01,3015.200000
156.850000,20_05_2021_04_04_21,3015.200000
159.800000,20_05_2021_05_02_41,3015.200000
154.450000,20_05_2021_06_01_01,3015.200000
152.400000,20_05_2021_06_59_20,3015.200000
164.900000,20_05_2021_07_57_40,3015.200000
145.850000,20_05_2021_08_55_59,3015.200000
