10.250000,09_03_2021_18_59_10
7.850000,09_03_2021_21_03_30
6.450000,09_03_2021_23_07_49
7.750000,10_03_2021_01_12_07
10.300000,10_03_2021_03_16_25
9.500000,10_03_2021_05_20_43
10.850000,10_03_2021_07_25_00
7.350000,10_03_2021_09_29_19
12.050000,10_03_2021_14_12_54
8.450000,10_03_2021_15_07_12
5.950000,10_03_2021_16_01_30
5.050000,10_03_2021_16_55_48
4.450000,10_03_2021_17_50_06
4.150000,10_03_2021_18_44_24
3.050000,10_03_2021_19_38_41
3.900000,10_03_2021_20_32_59
3.700000,10_03_2021_21_27_17
3.750000,10_03_2021_22_21_35
3.950000,10_03_2021_23_15_53
2.950000,11_03_2021_00_10_10
3.500000,11_03_2021_01_04_29
4.350000,11_03_2021_01_58_47
4.200000,11_03_2021_02_53_04
5.350000,11_03_2021_03_47_23
4.800000,11_03_2021_04_41_40
4.550000,11_03_2021_05_35_59
3.450000,11_03_2021_06_30_17
4.350000,11_03_2021_07_24_35
4.250000,11_03_2021_08_18_54
4.900000,11_03_2021_09_13_12
30.150000,16_03_2021_10_51_08
48.100000,16_03_2021_11_55_41
18.900000,16_03_2021_12_49_59
24.350000,16_03_2021_13_44_16
17.300000,16_03_2021_14_38_34
9.250000,17_03_2021_09_17_34
11.700000,17_03_2021_13_26_33
15.000000,17_03_2021_14_35_15
9.700000,17_03_2021_16_49_36
8.250000,17_03_2021_18_53_54
4.400000,17_03_2021_20_58_11
5.250000,17_03_2021_23_02_29
4.050000,18_03_2021_01_06_46
5.750000,18_03_2021_03_11_03
5.150000,18_03_2021_05_15_21
3.850000,18_03_2021_07_19_39
3.200000,18_03_2021_09_23_56
3.200000,18_03_2021_11_09_19
3.100000,18_03_2021_13_27_45
2.950000,18_03_2021_14_32_02
3.000000,18_03_2021_15_36_20
2.850000,18_03_2021_17_46_20
2.900000,18_03_2021_19_50_40
2.850000,18_03_2021_21_54_59
2.950000,18_03_2021_23_59_16
2.350000,19_03_2021_02_03_34
2.500000,19_03_2021_04_07_52
2.050000,19_03_2021_06_12_09
2.000000,19_03_2021_08_16_27
1.950000,19_03_2021_10_20_45
1.750000,19_03_2021_12_25_02
1.850000,19_03_2021_14_29_20
