234.150000,14_01_2021_16_37_38
444.450000,15_01_2021_09_58_18
399.950000,15_01_2021_14_16_43
476.350000,18_01_2021_15_11_15
429.950000,18_01_2021_16_28_56
406.050000,18_01_2021_17_23_14
415.100000,18_01_2021_18_17_34
401.450000,18_01_2021_19_11_52
390.050000,18_01_2021_20_06_09
386.050000,18_01_2021_21_00_27
375.850000,18_01_2021_21_54_44
383.150000,18_01_2021_22_49_02
377.550000,18_01_2021_23_43_20
373.700000,19_01_2021_00_37_38
378.600000,19_01_2021_01_31_55
377.200000,19_01_2021_02_26_13
371.650000,19_01_2021_03_20_30
377.750000,19_01_2021_04_14_48
369.450000,19_01_2021_05_09_05
366.950000,19_01_2021_06_03_23
367.900000,19_01_2021_06_57_41
366.850000,19_01_2021_07_51_58
375.550000,19_01_2021_08_46_16
360.150000,19_01_2021_09_55_58
338.400000,19_01_2021_11_12_40
