MSU02686,-9.72,-0.05,02.01.2021_11_29_35,3: Only Vacuumed,0: No Error,,Jake,Protvino
MSU02671,-9.77,0.04,02.01.2021_11_41_08,3: Only Vacuumed,0: No Error,,Jake,Protvino
MSU02670,-9.78,-0.04,02.01.2021_12_15_33,3: Only Vacuumed,0: No Error,,Jake,Protvino
MSU02668,-6.91,-0.11,02.01.2021_12_28_26,3: Only Vacuumed,0: No Error,,Jake,Protvino
MSU02667,-9.80,-0.07,02.02.2021_11_08_41,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU02666,-9.79,-0.22,02.02.2021_11_17_05,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU02626,-9.77,-0.11,02.02.2021_11_26_19,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU02625,-9.82,-0.02,02.02.2021_11_58_12,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU02624,-9.86,-0.23,02.02.2021_12_28_18,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU02623,-9.80,0.09,02.02.2021_12_35_12,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU02622,-9.75,-0.03,02.02.2021_12_42_14,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU02621,-9.75,-0.03,02.02.2021_12_48_55,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU02620,-9.80,0.10,02.02.2021_12_55_57,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU02619,-10.90,-0.03,02.03.2021_12_14_47,3: Only Vacuumed,0: No Error,,Jake,Protvino
MSU02618,-9.78,-0.01,02.03.2021_12_19_57,3: Only Vacuumed,0: No Error,,Jake,Protvino
MSU02617,-9.76,-0.01,02.03.2021_12_24_34,3: Only Vacuumed,0: No Error,,Jake,Protvino
MSU02616,-9.81,0.03,02.03.2021_12_29_10,3: Only Vacuumed,0: No Error,,Jake,Protvino
MSU02615,-9.79,0.06,02.03.2021_12_33_27,3: Only Vacuumed,0: No Error,,Jake,Protvino
MSU02614,-9.16,-0.02,02.03.2021_12_38_39,3: Only Vacuumed,0: No Error,,Jake,Protvino
MSU02613,-9.74,0.01,02.03.2021_12_44_10,3: Only Vacuumed,0: No Error,,Jake,Protvino
MSU02612,-9.79,0.10,02.03.2021_12_49_27,3: Only Vacuumed,0: No Error,,Jake,Protvino
MSU02611,-9.92,-0.07,02.03.2021_12_55_42,3: Only Vacuumed,0: No Error,,Jake,Protvino
MSU02610,-9.97,-0.25,02.03.2021_13_00_56,3: Only Vacuumed,0: No Error,,Jake,Protvino
