MSU02609,-9.91,-0.15,02.04.2021_09_53_03,3: Only Vacuumed,0: No Error,,Hayden,Protvino
MSU02682,-9.75,0.18,02.04.2021_09_57_05,3: Only Vacuumed,0: No Error,,Hayden,Protvino
MSU02683,-9.73,0.07,02.04.2021_10_01_38,3: Only Vacuumed,0: No Error,,Hayden,Protvino
MSU02684,-9.72,0.01,02.04.2021_10_05_29,3: Only Vacuumed,0: No Error,,Hayden,Protvino
MSU02685,-9.72,0.01,02.04.2021_10_10_18,3: Only Vacuumed,0: No Error,,Hayden,Protvino
MSU02604,-9.82,-0.04,02.04.2021_10_14_24,3: Only Vacuumed,0: No Error,,Hayden,Protvino
MSU02603,-9.83,-0.06,02.04.2021_10_18_44,3: Only Vacuumed,0: No Error,,Hayden,Protvino
MSU02602,-9.84,-0.17,02.04.2021_10_27_28,3: Only Vacuumed,0: No Error,tube had a sliver of metal sticking off the end from being cut   i took a picture and will send to mike   might effect DC,Hayden,Protvino
MSU02601,-9.87,-9.77,02.04.2021_10_35_38,3: Only Vacuumed,1: Error Described in Comment,end of tube out of round and has a notch in it  endplug was gouged by the notch when inserted tube and one endplug discarded,Hayden,Protvino
MSU02600,-9.80,-0.13,02.04.2021_10_43_05,3: Only Vacuumed,0: No Error,,Hayden,Protvino
MSU02599,-9.76,-0.06,02.04.2021_10_48_32,3: Only Vacuumed,0: No Error,,Hayden,Protvino
MSU02598,-9.84,-0.06,02.04.2021_10_53_24,3: Only Vacuumed,0: No Error,,Hayden,Protvino
MSU02597,-9.87,-0.16,02.04.2021_10_59_07,3: Only Vacuumed,0: No Error,,Hayden,Protvino
MSU02600,-9.73,.04,02.04.2021_11_51_52,3: Only Vacuumed,3: Wire Snapped,wire snapped while tensioning,Hayden,Protvino
MSU02596,-9.88,-0.20,02.04.2021_12_17_00,3: Only Vacuumed,0: No Error,,Hayden,Protvino
MSU02595,-9.81,-0.03,02.05.2021_13_54_37,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU02593,-9.81,-0.13,02.05.2021_14_09_54,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU02592,-9.78,-0.13,02.05.2021_14_16_38,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU02591,-9.80,0.05,02.05.2021_14_23_43,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU02590,-9.76,0.00,02.05.2021_14_30_48,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU02589,-9.76,0.07,02.05.2021_14_36_19,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU02588,-9.79,0.10,02.05.2021_14_43_15,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU02587,-9.83,0.04,02.05.2021_14_48_31,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU02589,-9.76,0.07,02.05.2021_15_26_29,3: Only Vacuumed,1: Error Described in Comment,Over tensioned ,Winston,Protvino
