MSU03349,-9.83,0.03,05.11.2021_12_36_11,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU02834,-9.79,-0.09,05.11.2021_12_44_56,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU02840,-9.79,-0.07,05.11.2021_12_51_58,4: Vacuumed and Wiped with Ethanol,0: No Error,,Colin,Protvino
MSU02838,-9.73,0.01,05.11.2021_12_56_46,4: Vacuumed and Wiped with Ethanol,0: No Error,,Colin,Protvino
MSU02888,-9.81,0.03,05.11.2021_13_05_58,4: Vacuumed and Wiped with Ethanol,0: No Error,,Colin,Protvino
MSU02842,-9.80,0.04,05.11.2021_13_11_29,4: Vacuumed and Wiped with Ethanol,3: Wire Snapped,,Colin,Protvino
MSU02841,-9.71,0.00,05.11.2021_13_18_35,4: Vacuumed and Wiped with Ethanol,0: No Error,,Colin,Protvino
MSU02892,-9.87,-0.16,05.11.2021_13_23_57,4: Vacuumed and Wiped with Ethanol,0: No Error,,Colin,Protvino
MSU02896,-9.89,-0.20,05.11.2021_13_29_56,4: Vacuumed and Wiped with Ethanol,0: No Error,,Colin,Protvino
MSU03032,-9.85,-0.15,05.11.2021_13_35_02,4: Vacuumed and Wiped with Ethanol,0: No Error,,Colin,Protvino
MSU03035,-9.84,-0.01,05.11.2021_13_42_03,4: Vacuumed and Wiped with Ethanol,0: No Error,,Colin,Protvino
MSU03338,-9.91,-0.19,05.11.2021_13_51_15,4: Vacuumed and Wiped with Ethanol,0: No Error,,Colin,Protvino
MSU03695,-9.73,0.05,05.11.2021_13_57_39,4: Vacuumed and Wiped with Ethanol,0: No Error,,Colin,Protvino
MSU03350,-9.77,0.00,05.11.2021_14_03_20,4: Vacuumed and Wiped with Ethanol,0: No Error,,Colin,Protvino
MSU03038,-9.87,-0.05,05.11.2021_14_26_07,4: Vacuumed and Wiped with Ethanol,0: No Error,,Colin,Protvino
MSU03036,-9.89,-0.02,05.11.2021_14_32_45,4: Vacuumed and Wiped with Ethanol,0: No Error,,Colin,Protvino
MSU03034,-9.84,-0.06,05.11.2021_14_38_34,4: Vacuumed and Wiped with Ethanol,0: No Error,,Colin,Protvino
MSU03033,-9.84,-0.03,05.11.2021_14_55_34,4: Vacuumed and Wiped with Ethanol,0: No Error,,Colin,Protvino
MSU03031,-9.87,-0.04,05.11.2021_15_00_32,4: Vacuumed and Wiped with Ethanol,0: No Error,,Colin,Protvino
MSU02898,-9.89,-0.21,05.11.2021_15_08_41,4: Vacuumed and Wiped with Ethanol,0: No Error,,Colin,Protvino
MSU02897,-9.85,-0.13,05.11.2021_15_20_09,3: Only Vacuumed,0: No Error,,Colin,Protvino
