MSU02417,-9.79,-0.18,02.18.2021_10_31_18,3: Only Vacuumed,0: No Error,,Hayden,Protvino
MSU02423,-9.88,-0.58,02.18.2021_10_36_27,3: Only Vacuumed,2: Swaged Improperly,,Hayden,Protvino
MSU02426,-9.80,-0.16,02.18.2021_10_42_31,3: Only Vacuumed,0: No Error,,Hayden,Protvino
MSU02425,-9.82,-0.17,02.18.2021_10_46_11,3: Only Vacuumed,0: No Error,,Hayden,Protvino
MSU02421,-9.84,-0.06,02.18.2021_10_51_06,3: Only Vacuumed,0: No Error,,Hayden,Protvino
MSU02420,-9.82,-0.15,02.18.2021_10_57_26,3: Only Vacuumed,0: No Error,,Hayden,Protvino
MSU02427,-9.76,-0.09,02.18.2021_11_01_10,3: Only Vacuumed,0: No Error,,Hayden,Protvino
MSU02424,-9.89,-0.06,02.18.2021_11_05_00,3: Only Vacuumed,0: No Error,,Hayden,Protvino
MSU02416,-9.90,-0.15,02.18.2021_11_09_06,3: Only Vacuumed,0: No Error,,Hayden,Protvino
MSU02425,-9.91,-0.15,02.18.2021_11_27_04,3: Only Vacuumed,5: Wire lost inside swaged tube,,Hayden,Protvino
MSU02415,-9.91,-0.21,02.18.2021_11_37_23,3: Only Vacuumed,0: No Error,,Hayden,Protvino
MSU02414,-9.80,-0.22,02.18.2021_12_44_56,3: Only Vacuumed,0: No Error,,Hayden,Protvino
MSU02412,-9.80,-0.18,02.18.2021_12_48_18,3: Only Vacuumed,0: No Error,,Hayden,Protvino
MSU02411,-9.85,-0.18,02.18.2021_12_53_52,3: Only Vacuumed,0: No Error,,Hayden,Protvino
MSU02410,-9.78,-0.05,02.18.2021_12_57_57,3: Only Vacuumed,0: No Error,,Hayden,Protvino
MSU02409,-9.77,-0.07,02.18.2021_13_02_56,3: Only Vacuumed,0: No Error,,Hayden,Protvino
MSU02407,-9.80,-0.02,02.18.2021_13_06_04,3: Only Vacuumed,0: No Error,,Hayden,Protvino
MSU02406,-9.80,-0.11,02.18.2021_13_10_07,3: Only Vacuumed,0: No Error,,Hayden,Protvino
MSU02405,-9.80,-0.11,02.18.2021_13_16_14,3: Only Vacuumed,0: No Error,,Hayden,Protvino
