MSU03264,-9.80,-0.08,04.06.2021_10_38_57,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU03263,-9.78,0.10,04.06.2021_10_45_08,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU03262,-9.78,0.00,04.06.2021_10_50_10,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU03260,-9.74,0.03,04.06.2021_10_56_24,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU03259,-9.76,0.11,04.06.2021_11_01_52,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU03258,-9.81,-0.09,04.06.2021_11_06_50,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU03257,-9.74,-0.02,04.06.2021_11_12_35,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU03256,-9.81,-0.03,04.06.2021_11_20_17,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU03254,-9.69,0.09,04.06.2021_11_25_20,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU03253,-9.87,-0.24,04.06.2021_11_30_00,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU03252,-9.68,0.01,04.06.2021_11_34_38,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU03251,-9.78,-0.17,04.06.2021_11_39_33,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU03249,-9.80,-0.01,04.06.2021_11_44_02,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU03248,-9.80,-0.12,04.06.2021_11_48_20,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU03247,-9.76,-0.12,04.06.2021_11_52_27,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU03246,-9.76,-0.04,04.06.2021_11_56_39,3: Only Vacuumed,0: No Error,,Colin,Protvino
