MSU02803,-9.77,-0.14,03.01.2021_13_30_18,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU02802,-9.79,0.04,03.01.2021_13_35_00,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU02801,-9.75,0.05,03.01.2021_13_40_58,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU02800,-9.79,-0.13,03.01.2021_13_49_48,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU02799,-9.79,-0.07,03.01.2021_13_54_37,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU02798,-9.83,-0.06,03.01.2021_14_00_13,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU02797,-9.86,-0.16,03.01.2021_14_05_48,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU02796,-9.74,-0.03,03.01.2021_14_10_16,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU02795,-9.80,-0.03,03.01.2021_14_15_06,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU02793,-9.87,-0.20,03.01.2021_14_20_09,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU02792,-9.82,-0.06,03.01.2021_14_25_27,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU02791,-9.82,0.00,03.01.2021_14_30_37,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU02790,-9.87,-0.16,03.01.2021_14_37_37,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU02789,-9.84,-0.10,03.01.2021_14_43_13,3: Only Vacuumed,0: No Error,,Winston,Protvino
