MSU01191,-9.96,-0.22,09.22.2020_10_17_25,3: Only Vacuumed,0: No Error,,mike
MSU01192,-9.92,-0.15,09.22.2020_10_23_15,3: Only Vacuumed,0: No Error,,mike
MSU01193,-9.99,-0.19,09.22.2020_10_28_05,3: Only Vacuumed,0: No Error,,mike
