MSU01918,-9.74,0.12,12.17.2020_13_09_54,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01916,-9.71,-0.07,12.17.2020_13_16_04,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01915,-9.71,0.04,12.17.2020_13_23_18,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01914,-9.70,0.09,12.17.2020_13_30_31,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01912,-9.74,0.00,12.17.2020_13_36_15,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01911,-9.71,0.01,12.17.2020_13_42_06,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01909,-9.71,0.15,12.17.2020_13_48_56,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01908,-9.72,0.02,12.17.2020_13_59_13,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01907,-9.72,-0.01,12.17.2020_14_09_07,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01906,-9.69,0.16,12.17.2020_14_17_06,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01904,-9.71,0.05,12.17.2020_14_27_24,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01903,-9.69,0.07,12.17.2020_14_34_27,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01902,-9.70,0.05,12.17.2020_14_39_59,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01901,-9.66,0.10,12.17.2020_14_45_41,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01899,-9.80,0.09,12.17.2020_14_51_35,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01898,-9.70,0.13,12.17.2020_14_57_04,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01897,-9.71,0.05,12.17.2020_15_02_43,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01896,-9.73,0.10,12.17.2020_15_11_21,3: Only Vacuumed,5: Wire lost inside swaged tube,,Winston,Protvino
MSU01894,-9.71,0.03,12.17.2020_15_18_14,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01893,-9.70,0.03,12.17.2020_15_39_05,3: Only Vacuumed,0: No Error,,Hayden,Protvino
MSU01892,-9.73,-0.04,12.17.2020_15_42_09,3: Only Vacuumed,0: No Error,,Hayden,Protvino
MSU01889,-9.72,0.15,12.17.2020_15_49_40,3: Only Vacuumed,0: No Error,,Hayden,Protvino
MSU01888,-9.67,0.01,12.17.2020_15_54_44,3: Only Vacuumed,0: No Error,,Hayden,Protvino
MSU01887,-9.67,0.13,12.17.2020_16_00_43,3: Only Vacuumed,0: No Error,,Hayden,Protvino
MSU01885,-9.71,0.00,12.17.2020_16_04_59,3: Only Vacuumed,0: No Error,,Hayden,Protvino
MSU01884,-9.90,-0.19,12.17.2020_16_13_20,3: Only Vacuumed,0: No Error,,Hayden,Protvino
MSU01883,-9.89,-0.08,12.17.2020_16_17_26,3: Only Vacuumed,0: No Error,,Hayden,Protvino
MSU01881,-9.87,-0.17,12.17.2020_16_22_50,3: Only Vacuumed,0: No Error,,Hayden,Protvino
MSU01880,-9.83,-0.18,12.17.2020_16_25_51,3: Only Vacuumed,0: No Error,,Hayden,Protvino
MSU01878,-9.86,-0.18,12.17.2020_16_29_27,3: Only Vacuumed,0: No Error,,Hayden,Protvino
MSU01877,-9.93,-0.27,12.17.2020_16_33_04,3: Only Vacuumed,0: No Error,,Hayden,Protvino
MSU01893,-9.70,0.03,12.17.2020_16_48_05,3: Only Vacuumed,2: Swaged Improperly,,Hayden,Protvino
MSU01889,-9.72,0.15,12.18.2020_11_28_26,3: Only Vacuumed,3: Wire Snapped,,Hayden,Protvino
MSU01889,-9.72,0.15,12.18.2020_11_35_03,3: Only Vacuumed,3: Wire Snapped,,Hayden,Protvino
