MSU02864,-9.85,-0.18,03.12.2021_13_56_40,3: Only Vacuumed,0: No Error,Changed to black wire spool for testing,Winston,Protvino
MSU02863,-9.88,-0.06,03.12.2021_14_02_06,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU02862,-9.86,-0.12,03.12.2021_14_09_28,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU02861,-9.89,-0.14,03.12.2021_14_14_28,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU02860,-9.84,-0.06,03.12.2021_14_20_02,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU02859,-9.77,-0.02,03.12.2021_14_27_14,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU02858,-9.74,0.06,03.12.2021_14_40_13,3: Only Vacuumed,5: Wire lost inside swaged tube,,Winston,Protvino
MSU02857,-9.71,0.09,03.12.2021_14_46_48,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU02856,-9.70,0.07,03.12.2021_14_52_58,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU02855,-9.74,0.00,03.12.2021_14_59_07,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU02854,-9.75,-0.10,03.12.2021_15_05_37,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU02853,-9.72,0.06,03.12.2021_15_23_22,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU02852,-9.76,-0.04,03.12.2021_15_30_36,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU02851,-9.69,0.14,03.12.2021_15_37_08,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU02850,-9.73,0.02,03.12.2021_15_45_19,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU02849,-9.69,-0.06,03.12.2021_15_51_26,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU02848,-9.70,0.05,03.12.2021_15_57_25,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU02847,-9.71,0.00,03.12.2021_16_04_27,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU02846,-9.57,0.19,03.12.2021_16_11_54,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU02845,-9.57,0.20,03.12.2021_16_19_04,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU02844,-9.97,-0.41,03.12.2021_16_33_52,3: Only Vacuumed,0: No Error,,Chase,Protvino
MSU02843,-9.82,-0.09,03.12.2021_16_46_00,3: Only Vacuumed,0: No Error,,Chase,Protvino
