MSU03336,-9.99,-0.44,04.21.2021_09_40_37,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU03048,-9.87,-0.08,04.21.2021_09_42_50,3: Only Vacuumed,0: No Error,low tension. first try tensioning,james,Protvino
MSU03335,-9.88,0.01,04.21.2021_10_01_34,3: Only Vacuumed,0: No Error,,james,Protvino
MSU03333,-9.89,0.05,04.21.2021_10_12_57,3: Only Vacuumed,0: No Error,,james,Protvino
MSU03332,-9.85,0.00,04.21.2021_10_20_30,3: Only Vacuumed,0: No Error,,james,Protvino
MSU03330,-9.93,-0.05,04.21.2021_10_26_03,3: Only Vacuumed,0: No Error,,Jake,Protvino
MSU03329,-9.96,-0.15,04.21.2021_10_33_50,3: Only Vacuumed,0: No Error,,james,Protvino
MSU03330,-9.93,-0.05,04.21.2021_10_36_39,3: Only Vacuumed,5: Wire lost inside swaged tube,,Jake,Protvino
MSU03327,-9.33,0.00,04.21.2021_10_47_52,3: Only Vacuumed,0: No Error,	mix up no data,james,Protvino
MSU03326,-9.89,0.03,04.21.2021_10_58_14,3: Only Vacuumed,0: No Error,,james,Protvino
MSU03325,-9.87,0.03,04.21.2021_11_06_35,3: Only Vacuumed,0: No Error,,james,Protvino
MSU03327,-9.33,0.00,04.21.2021_11_07_21,3: Only Vacuumed,0: No Error,	mix up no data. Bad wire could not tension,james,Protvino
MSU03324,-9.89,-0.04,04.21.2021_11_35_38,3: Only Vacuumed,0: No Error,changed wire spool #155642,mike,Protvino
MSU03323,-9.84,-0.19,04.21.2021_11_47_41,3: Only Vacuumed,0: No Error,,james,Protvino
MSU03322,-9.88,-0.13,04.21.2021_11_53_43,3: Only Vacuumed,0: No Error,,james,Protvino
MSU03321,-9.89,0.03,04.21.2021_12_00_26,3: Only Vacuumed,0: No Error,,james,Protvino
MSU03320,-9.86,-0.28,04.21.2021_12_05_58,3: Only Vacuumed,0: No Error,,james,Protvino
MSU03319,-9.85,0.01,04.21.2021_12_13_51,3: Only Vacuumed,5: Wire lost inside swaged tube,,james,Protvino
MSU03317,-9.85,-0.01,04.21.2021_12_22_11,3: Only Vacuumed,0: No Error,,james,Protvino
MSU03315,-9.85,0.04,04.21.2021_12_39_44,3: Only Vacuumed,0: No Error,,james,Protvino
MSU03316,-9.93,-0.20,04.21.2021_12_41_11,3: Only Vacuumed,0: No Error,,james,Protvino
