MSU01833,-9.86,-0.09,12.22.2020_12_45_01,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01831,-9.92,-0.03,12.22.2020_12_50_36,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01830,-9.90,-0.09,12.22.2020_12_56_22,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01828,-9.87,-0.03,12.22.2020_13_02_29,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01827,-9.89,0.06,12.22.2020_13_08_15,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01826,-9.87,-0.12,12.22.2020_13_14_46,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01825,-9.88,-0.12,12.22.2020_13_21_15,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01824,-9.89,0.00,12.22.2020_13_26_56,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01822,-9.90,-0.09,12.22.2020_13_33_20,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01821,-9.91,0.00,12.22.2020_13_38_37,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01820,-9.88,-0.02,12.22.2020_13_43_57,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01819,-9.84,-0.06,12.22.2020_13_52_56,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01818,-9.86,-0.17,12.22.2020_13_58_45,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01814,-9.87,-0.03,12.22.2020_14_03_44,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01812,-9.91,-0.13,12.22.2020_14_09_36,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01811,-9.92,-0.12,12.22.2020_14_16_21,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01809,-9.92,-0.17,12.22.2020_14_22_54,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01808,-9.85,-0.08,12.22.2020_14_37_17,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01812,-9.91,-0.13,12.22.2020_15_43_18,3: Only Vacuumed,3: Wire Snapped,,Winston,Protvino
MSU01807,-9.89,-0.13,12.22.2020_15_57_27,3: Only Vacuumed,0: No Error,,hayden,Protvino
MSU01806,-9.88,-0.10,12.28.2020_12_54_07,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01805,-9.85,0.05,12.28.2020_12_59_30,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01803,-9.80,0.01,12.28.2020_13_04_59,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01802,-9.78,0.06,12.28.2020_13_10_32,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01801,-9.82,0.06,12.28.2020_13_16_01,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01799,-9.76,0.07,12.28.2020_13_20_48,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01798,-9.77,0.13,12.28.2020_13_25_49,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01797,-9.79,0.06,12.28.2020_13_31_01,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01796,-9.79,-0.07,12.28.2020_13_36_38,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01794,-9.79,-0.03,12.28.2020_13_43_10,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01791,-9.77,0.03,12.28.2020_13_49_48,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01790,-9.77,0.14,12.28.2020_13_57_01,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01789,-9.89,-0.01,12.28.2020_14_03_02,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01788,-9.86,0.01,12.28.2020_14_09_52,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01787,-9.86,0.03,12.28.2020_14_16_57,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01786,-9.86,0.00,12.28.2020_14_23_36,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01785,-9.87,-0.13,12.28.2020_14_28_27,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01784,-9.86,-0.12,12.28.2020_14_34_16,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01783,-9.81,-0.07,12.28.2020_14_42_07,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01782,-9.87,-0.10,12.28.2020_14_46_36,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01781,-9.85,-0.06,12.28.2020_14_51_24,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01780,-9.83,0.05,12.28.2020_14_57_40,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01778,-9.87,-0.10,12.28.2020_15_01_53,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01777,-9.89,-0.19,12.28.2020_15_08_04,3: Only Vacuumed,0: No Error,,Hayden,Protvino
MSU01772,-9.82,-0.18,12.28.2020_15_11_13,3: Only Vacuumed,0: No Error,,Hayden,Protvino
MSU01763,-9.79,0.03,12.28.2020_15_13_44,3: Only Vacuumed,0: No Error,,Hayden,Protvino
MSU01759,-9.83,-0.16,12.28.2020_15_16_58,3: Only Vacuumed,0: No Error,,Hayden,Protvino
MSU01758,-9.81,-0.19,12.28.2020_15_19_55,3: Only Vacuumed,0: No Error,,Hayden,Protvino
MSU01757,-9.81,0.00,12.28.2020_15_24_07,3: Only Vacuumed,0: No Error,GETTING TOWARD END OF WIRE SPOOL   WIRE IS BECOMING MORE COILED AND KINKED,Hayden,Protvino
MSU01756,-9.83,-0.20,12.28.2020_15_26_50,3: Only Vacuumed,0: No Error,,Hayden,Protvino
MSU01755,-9.80,-0.11,12.28.2020_15_29_51,3: Only Vacuumed,0: No Error,,Hayden,Protvino
MSU01752,-9.76,-0.08,12.28.2020_15_33_07,3: Only Vacuumed,0: No Error,,Hayden,Protvino
MSU01751,-9.80,-0.13,12.28.2020_15_36_32,3: Only Vacuumed,0: No Error,,Hayden,Protvino
MSU01747,-9.80,-0.03,12.28.2020_15_39_54,3: Only Vacuumed,0: No Error,,Hayden,Protvino
MSU01746,-9.83,0.01,12.28.2020_15_43_32,3: Only Vacuumed,0: No Error,,Hayden,Protvino
MSU01743,-9.82,-0.01,12.28.2020_15_46_46,3: Only Vacuumed,0: No Error,,Hayden,Protvino
MSU01742,-9.78,-0.10,12.28.2020_15_49_31,3: Only Vacuumed,0: No Error,,Hayden,Protvino
MSU01741,-9.79,-0.22,12.28.2020_15_54_00,3: Only Vacuumed,0: No Error,,Hayden,Protvino
MSU01740,-9.81,-0.17,12.28.2020_15_57_19,3: Only Vacuumed,0: No Error,,Hayden,Protvino
MSU01739,-9.77,-0.14,12.28.2020_16_00_15,3: Only Vacuumed,0: No Error,,Hayden,Protvino
MSU01738,-9.77,-0.13,12.28.2020_16_03_55,3: Only Vacuumed,0: No Error,,Hayden,Protvino
MSU01737,-9.81,-0.15,12.28.2020_16_07_01,3: Only Vacuumed,0: No Error,,Hayden,Protvino
MSU01736,-9.81,-0.06,12.28.2020_16_10_31,3: Only Vacuumed,0: No Error,,Hayden,Protvino
MSU01734,-9.76,0.02,12.28.2020_16_13_46,3: Only Vacuumed,0: No Error,,Hayden,Protvino
MSU01732,-9.76,0.02,12.29.2020_12_44_40,3: Only Vacuumed,0: No Error,,Hayden,Protvino
MSU01731,-9.80,-0.07,12.29.2020_12_47_26,3: Only Vacuumed,0: No Error,,Hayden,Protvino
MSU01726,-9.78,-0.01,12.29.2020_12_50_25,3: Only Vacuumed,0: No Error,,Hayden,Protvino
MSU01722,-9.82,0.01,12.29.2020_12_53_09,3: Only Vacuumed,0: No Error,,Hayden,Protvino
MSU01719,-9.79,0.12,12.29.2020_12_58_14,3: Only Vacuumed,0: No Error,,Hayden,Protvino
MSU01716,-9.78,0.05,12.29.2020_13_01_42,3: Only Vacuumed,0: No Error,,Hayden,Protvino
MSU01714,-9.79,0.01,12.29.2020_13_06_02,3: Only Vacuumed,0: No Error,,Hayden,Protvino
MSU01713,-9.81,-0.10,12.29.2020_13_09_20,3: Only Vacuumed,0: No Error,,Hayden,Protvino
MSU01710,-9.85,-0.13,12.29.2020_13_13_34,3: Only Vacuumed,0: No Error,,Hayden,Protvino
MSU01709,-9.85,-0.01,12.29.2020_13_16_20,3: Only Vacuumed,0: No Error,,Hayden,Protvino
MSU01708,-9.80,-0.02,01.05.2021_10_27_59,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01703,-9.77,-0.05,01.05.2021_10_33_33,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01702,-9.77,-0.02,01.05.2021_10_38_45,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01701,-9.77,-0.05,01.05.2021_10_44_49,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01699,-9.80,0.08,01.05.2021_10_51_15,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01698,-9.80,-0.05,01.05.2021_10_59_10,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01697,-9.78,-0.11,01.05.2021_11_04_55,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01696,-9.80,-0.03,01.05.2021_11_09_03,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01695,-9.78,0.03,01.05.2021_11_13_32,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01694,-9.80,0.00,01.05.2021_11_18_30,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01689,-9.76,-0.13,01.05.2021_11_23_30,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01685,-9.77,0.00,01.05.2021_11_28_33,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01683,-9.78,-0.03,01.05.2021_11_32_42,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01682,-9.75,0.00,01.05.2021_11_38_05,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01681,-9.79,-0.02,01.05.2021_11_42_50,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01649,-9.79,-0.06,01.05.2021_11_49_28,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01650,-9.86,-0.04,01.05.2021_11_53_59,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01651,-9.78,-0.09,01.05.2021_11_59_53,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01652,-9.80,-0.10,01.05.2021_12_04_47,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01653,-9.78,-0.02,01.05.2021_12_09_40,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01655,-9.76,-0.05,01.05.2021_12_14_40,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01656,-9.80,-0.07,01.05.2021_12_19_47,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01657,-9.81,-0.06,01.05.2021_12_24_39,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01658,-9.84,-0.05,01.05.2021_12_31_26,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01659,-9.80,-0.04,01.05.2021_12_37_08,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01660,-9.80,-0.12,01.05.2021_12_43_08,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01662,-9.81,0.01,01.05.2021_12_48_08,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01663,-9.82,0.02,01.05.2021_12_53_14,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01664,-9.84,-0.04,01.05.2021_12_58_08,3: Only Vacuumed,0: No Error,,Winston,Protvino
