MSU03455,-9.77,-0.10,04.29.2021_10_24_37,3: Only Vacuumed,0: No Error,,Braden,Protvino
MSU03453,-9.77,-0.79,04.29.2021_10_37_53,3: Only Vacuumed,0: No Error,,Braden,Protvino
MSU03452,-9.80,-0.20,04.29.2021_11_19_02,3: Only Vacuumed,0: No Error,,Braden,Protvino
MSU03451,-9.75,-0.16,04.29.2021_12_13_25,3: Only Vacuumed,0: No Error,,Braden,Protvino
MSU03450,-9.79,-0.07,04.29.2021_12_19_09,3: Only Vacuumed,0: No Error,,Braden,Protvino
MSU03449,-9.79,-0.13,04.29.2021_12_24_14,3: Only Vacuumed,0: No Error,,Braden,Protvino
MSU03448,-9.76,-0.09,04.29.2021_12_28_36,3: Only Vacuumed,0: No Error,,Braden,Protvino
MSU03447,-9.80,-0.13,04.29.2021_12_33_49,3: Only Vacuumed,0: No Error,,Braden,Protvino
MSU03446,-9.79,-0.15,04.29.2021_12_39_10,3: Only Vacuumed,0: No Error,,Braden,Protvino
MSU03445,-9.83,-0.04,04.29.2021_12_44_06,3: Only Vacuumed,0: No Error,,Braden,Protvino
MSU03444,-9.76,-0.16,04.29.2021_12_47_00,3: Only Vacuumed,0: No Error,,Braden,Protvino
MSU03442,-9.74,-0.06,04.29.2021_12_50_17,3: Only Vacuumed,0: No Error,,Braden,Protvino
MSU03441,-9.79,-0.44,04.29.2021_12_53_58,3: Only Vacuumed,0: No Error,,Braden,Protvino
MSU03440,-9.73,-0.01,04.29.2021_12_58_32,3: Only Vacuumed,0: No Error,,Braden,Protvino
MSU03439,-9.75,-0.17,04.29.2021_13_08_38,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU03438,-9.68,-0.13,04.29.2021_13_19_32,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU03437,-9.80,-0.20,04.29.2021_13_26_40,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU03435,-9.81,-0.03,04.29.2021_13_31_59,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU03433,-9.83,-0.15,04.29.2021_13_39_44,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU03432,-9.79,-0.22,04.29.2021_13_46_50,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU03431,-9.77,-0.10,04.29.2021_13_53_52,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU03430,-9.75,0.01,04.29.2021_14_00_27,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU03429,-9.79,-0.17,04.29.2021_14_06_47,3: Only Vacuumed,0: No Error,,Braden,Protvino
MSU03428,-9.76,-0.09,04.29.2021_14_10_38,3: Only Vacuumed,0: No Error,,Braden,Protvino
MSU03427,-9.77,-0.08,04.29.2021_14_14_40,3: Only Vacuumed,0: No Error,,Braden,Protvino
MSU03426,-9.81,-0.05,04.29.2021_14_19_13,3: Only Vacuumed,0: No Error,,Braden,Protvino
MSU03425,-9.78,-0.20,04.29.2021_14_24_12,3: Only Vacuumed,0: No Error,,Braden,Protvino
MSU03424,-9.79,-0.06,04.29.2021_14_29_08,3: Only Vacuumed,0: No Error,,Braden,Protvino
