MSU01871,-9.76,0.05,12.21.2020_12_48_21,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01870,-9.76,0.04,12.21.2020_12_54_29,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01869,-9.78,0.10,12.21.2020_13_00_51,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01868,-9.70,0.08,12.21.2020_13_08_05,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01866,-9.69,0.08,12.21.2020_13_14_16,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01865,-9.76,0.00,12.21.2020_13_22_04,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01864,-9.73,0.07,12.21.2020_13_27_52,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01863,-9.74,0.02,12.21.2020_13_34_23,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01862,-9.70,0.18,12.21.2020_13_41_05,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01861,-9.71,0.17,12.21.2020_13_48_47,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01860,-9.66,0.16,12.21.2020_13_56_31,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01859,-9.69,0.09,12.21.2020_14_01_58,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01858,-9.68,0.02,12.21.2020_14_07_41,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01856,-9.88,-0.03,12.21.2020_14_13_49,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01855,-9.92,0.11,12.21.2020_14_19_56,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01852,-9.89,0.07,12.21.2020_14_26_32,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01851,-9.91,-0.14,12.21.2020_14_31_51,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01850,-9.86,-0.11,12.21.2020_14_38_34,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01849,-9.88,0.10,12.21.2020_14_44_27,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01848,-9.86,0.07,12.21.2020_14_50_34,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01847,-9.88,-0.02,12.21.2020_15_11_53,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01846,-9.90,-0.16,12.21.2020_15_17_03,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01845,-9.88,-0.01,12.21.2020_15_22_36,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01844,-9.86,-0.11,12.21.2020_15_27_12,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01843,-9.81,0.00,12.21.2020_15_31_46,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01842,-9.92,-0.22,12.21.2020_15_38_04,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01841,-9.83,-0.10,12.21.2020_15_43_04,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01840,-9.79,-0.02,12.21.2020_15_48_27,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01839,-9.86,-0.08,12.21.2020_15_55_12,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01838,-9.85,0.00,12.21.2020_16_03_03,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01837,-9.87,-0.03,12.21.2020_16_09_00,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01836,-9.83,0.03,12.21.2020_16_14_17,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01835,-9.90,0.03,12.21.2020_16_19_10,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU01834,-9.86,-0.04,12.21.2020_16_24_05,3: Only Vacuumed,0: No Error,,Winston,Protvino
