MSU03701,-9.82,-0.04,05.11.2021_09_55_08,3: Only Vacuumed,0: No Error,,Dravin,Protvino
MSU03700,-9.76,0.06,05.11.2021_10_02_34,3: Only Vacuumed,0: No Error,,Dravin,Protvino
MSU03699,-9.72,-0.06,05.11.2021_10_08_26,3: Only Vacuumed,0: No Error,,Dravin,Protvino
MSU03698,-9.82,0.00,05.11.2021_10_13_57,3: Only Vacuumed,0: No Error,,Dravin,Protvino
MSU03697,-9.82,0.04,05.11.2021_10_18_35,3: Only Vacuumed,0: No Error,,Dravin,Protvino
MSU03696,-9.81,-0.04,05.11.2021_10_23_04,3: Only Vacuumed,0: No Error,,Dravin,Protvino
MSU03636,-9.75,-0.02,05.11.2021_10_38_22,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU03635,-9.75,0.08,05.11.2021_10_44_25,3: Only Vacuumed,0: No Error,,Dravin,Protvino
MSU03633,-9.78,-0.10,05.11.2021_10_49_37,3: Only Vacuumed,0: No Error,,Dravin,Protvino
MSU03632,-9.81,-0.16,05.11.2021_10_54_35,3: Only Vacuumed,0: No Error,,Dravin,Protvino
MSU03506,-9.78,-0.19,05.11.2021_11_03_30,3: Only Vacuumed,0: No Error,,Dravin,Protvino
MSU03398,-9.79,-0.17,05.11.2021_11_08_45,3: Only Vacuumed,1: Error Descrbed in Comment,,Dravin,Protvino,Low Tension
MSU03396,-9.76,0.12,05.11.2021_11_13_09,3: Only Vacuumed,0: No Error,,Dravin,Protvino
MSU03395,-9.81,-0.01,05.11.2021_11_17_32,3: Only Vacuumed,0: No Error,,Dravin,Protvino
MSU03394,-9.75,0.13,05.11.2021_11_23_20,3: Only Vacuumed,0: No Error,,Dravin,Protvino
MSU03393,-9.82,-0.11,05.11.2021_11_28_26,3: Only Vacuumed,0: No Error,,Dravin,Protvino
MSU03353,-9.82,0.01,05.11.2021_11_33_06,3: Only Vacuumed,0: No Error,,Dravin,Protvino
MSU03352,-9.84,-0.20,05.11.2021_11_42_07,3: Only Vacuumed,0: No Error,,Dravin,Protvino
MSU03351,-9.81,-0.12,05.11.2021_11_49_41,3: Only Vacuumed,0: No Error,,Dravin,Protvino
