MSU02211,-9.75,-0.06,01.13.2021_10_20_20,3: Only Vacuumed,0: No Error,,mike,Protvino
MSU02210,-9.76,-0.01,01.13.2021_10_40_07,3: Only Vacuumed,0: No Error,,mike,Protvino
MSU02209,-9.74,-0.03,01.13.2021_10_44_22,3: Only Vacuumed,0: No Error,,mike,Protvino
MSU02208,-10.01,-0.18,01.13.2021_10_48_45,3: Only Vacuumed,0: No Error,,mike,Protvino
MSU02207,-10.04,-0.21,01.13.2021_11_11_30,3: Only Vacuumed,0: No Error,,mike,Protvino
MSU02206,-10.00,-0.07,01.13.2021_11_33_20,3: Only Vacuumed,0: No Error,,mike,Protvino
MSU02205,-10.02,-0.24,01.13.2021_11_37_39,3: Only Vacuumed,0: No Error,,mike,Protvino
MSU02204,-10.04,-0.28,01.13.2021_11_43_06,3: Only Vacuumed,0: No Error,,mike,Protvino
MSU02203,-10.01,-0.22,01.13.2021_11_49_16,3: Only Vacuumed,0: No Error,,mike,Protvino
MSU02202,-10.03,-0.23,01.13.2021_11_54_00,3: Only Vacuumed,0: No Error,,mike,Protvino
MSU02201,-10.03,-0.27,01.13.2021_12_00_14,3: Only Vacuumed,0: No Error,,mike,Protvino
MSU02200,-10.02,-0.26,01.13.2021_12_05_37,3: Only Vacuumed,0: No Error,,mike,Protvino
MSU02199,-10.01,-0.21,01.13.2021_12_16_53,4: Vacuumed and Wiped with Ethanol,0: No Error,,mike,Protvino
MSU02198,-10.04,-0.15,01.13.2021_12_23_58,4: Vacuumed and Wiped with Ethanol,0: No Error,,mike,Protvino
MSU02197,-10.02,-0.29,01.13.2021_12_39_56,4: Vacuumed and Wiped with Ethanol,0: No Error,,Colin,Protvino
MSU02196,-10.03,-0.16,01.13.2021_12_49_17,4: Vacuumed and Wiped with Ethanol,0: No Error,,Colin,Protvino
MSU02195,-9.99,-0.10,01.13.2021_12_57_51,4: Vacuumed and Wiped with Ethanol,0: No Error,,Colin,Protvino
MSU02194,-9.97,-0.14,01.13.2021_13_03_39,4: Vacuumed and Wiped with Ethanol,0: No Error,,Colin,Protvino
MSU02193,-9.98,-0.12,01.13.2021_13_09_34,4: Vacuumed and Wiped with Ethanol,0: No Error,,Colin,Protvino
MSU02192,-10.01,-0.26,01.13.2021_13_15_31,4: Vacuumed and Wiped with Ethanol,0: No Error,,Colin,Protvino
MSU02191,-10.02,-0.16,01.13.2021_13_20_42,4: Vacuumed and Wiped with Ethanol,0: No Error,,Colin,Protvino
MSU02190,-10.01,-0.31,01.13.2021_13_27_49,4: Vacuumed and Wiped with Ethanol,0: No Error,,Colin,Protvino
MSU02189,-9.98,-0.35,01.13.2021_13_35_23,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU02188,-10.04,-0.13,01.13.2021_13_42_28,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU02187,-10.01,0.12,01.13.2021_13_48_41,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU02186,-9.88,-0.35,01.13.2021_13_54_12,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU02185,-9.98,-0.25,01.13.2021_14_06_15,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU02184,-10.00,-0.21,01.13.2021_14_11_30,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU02183,-10.02,-0.26,01.13.2021_14_17_01,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU02172,-9.99,-0.09,01.13.2021_14_22_57,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU02182,-9.99,-0.17,01.13.2021_14_29_02,4: Vacuumed and Wiped with Ethanol,0: No Error,,Winston,Protvino
MSU02181,-10.02,-0.14,01.13.2021_14_36_24,4: Vacuumed and Wiped with Ethanol,0: No Error,,Winston,Protvino
MSU02180,-10.01,-0.26,01.13.2021_14_41_34,4: Vacuumed and Wiped with Ethanol,0: No Error,,Winston,Protvino
MSU02179,-10.06,-0.23,01.13.2021_14_47_15,4: Vacuumed and Wiped with Ethanol,0: No Error,,Winston,Protvino
MSU02178,-10.09,-0.27,01.13.2021_14_52_42,4: Vacuumed and Wiped with Ethanol,0: No Error,,Winston,Protvino
MSU02177,-9.91,-0.13,01.13.2021_14_57_52,4: Vacuumed and Wiped with Ethanol,0: No Error,,Winston,Protvino
MSU02176,-9.85,-0.14,01.13.2021_15_02_38,4: Vacuumed and Wiped with Ethanol,0: No Error,,Winston,Protvino
MSU02175,-10.03,-0.20,01.13.2021_15_07_45,4: Vacuumed and Wiped with Ethanol,0: No Error,,Winston,Protvino
MSU02174,-9.89,-0.03,01.13.2021_15_13_44,4: Vacuumed and Wiped with Ethanol,0: No Error,,Winston,Protvino
MSU02173,-10.04,-0.28,01.13.2021_15_19_35,4: Vacuumed and Wiped with Ethanol,0: No Error,,Winston,Protvino
MSU02171,-9.91,-0.22,01.13.2021_15_27_47,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU02170,-9.84,-0.03,01.13.2021_15_33_28,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU02169,-9.84,-0.19,01.13.2021_15_38_58,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU02168,-9.71,0.03,01.13.2021_15_47_26,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU02167,-9.68,-0.03,01.13.2021_16_02_30,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU02166,-9.71,-0.06,01.13.2021_16_08_23,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU02165,-9.79,0.10,01.13.2021_16_14_35,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU02164,-9.69,-0.01,01.13.2021_16_21_58,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU02163,-9.72,0.08,01.13.2021_16_26_44,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU02162,-9.69,0.06,01.13.2021_16_32_28,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU02161,-9.68,0.09,01.13.2021_16_37_21,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU02160,-9.77,0.02,01.13.2021_16_42_15,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU02159,-9.71,0.14,01.13.2021_16_47_31,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU02158,-9.73,0.14,01.13.2021_16_52_37,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU02157,-9.69,0.04,01.13.2021_16_57_36,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU02156,-9.71,0.11,01.13.2021_17_02_52,3: Only Vacuumed,0: No Error,,Winston,Protvino
