MSU03694,-9.79,-0.19,05.07.2021_14_46_56,3: Only Vacuumed,0: No Error,We need to do leak tests on tubes MSU03519 and higher until stated ,Winston,Protvino
MSU03693,-9.77,-0.13,05.07.2021_14_55_53,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU03692,-9.76,-0.08,05.07.2021_15_03_48,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU03691,-9.79,-0.24,05.07.2021_15_12_33,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU03690,-9.76,-0.17,05.07.2021_15_21_14,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU03689,-9.80,-0.04,05.07.2021_15_29_46,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU03687,-9.79,-0.17,05.07.2021_15_38_59,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU03685,-9.76,-0.06,05.07.2021_15_45_44,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU03684,-9.75,-0.17,05.07.2021_15_54_30,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU03683,-9.83,-0.03,05.07.2021_16_03_00,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU03682,-9.63,0.15,05.07.2021_16_09_05,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU03681,-9.88,-0.28,05.07.2021_16_22_45,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU03680,-9.67,0.01,05.07.2021_16_28_33,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU03679,-9.62,0.14,05.07.2021_16_39_52,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU03674,-9.77,-0.11,05.07.2021_16_47_54,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU03673,-9.77,-0.15,05.07.2021_17_00_05,3: Only Vacuumed,0: No Error,,Winston,Protvino
