MSU02397,-9.84,-0.07,03.01.2021_08_55_00,3: Only Vacuumed,0: No Error,,Chase,Protvino
MSU02398,-9.78,0.00,03.01.2021_09_03_14,3: Only Vacuumed,0: No Error,,Chase,Protvino
MSU02399,-9.87,-0.03,03.01.2021_09_11_36,3: Only Vacuumed,0: No Error,,Chase,Protvino
MSU02332,-9.74,-0.01,03.01.2021_09_20_19,3: Only Vacuumed,0: No Error,,Chase,Protvino
MSU02333,-9.74,0.07,03.01.2021_09_27_04,3: Only Vacuumed,0: No Error,,Chase,Protvino
MSU02334,-9.80,-0.07,03.01.2021_09_35_42,3: Only Vacuumed,0: No Error,,Chase,Protvino
MSU02335,-9.75,0.03,03.01.2021_09_44_10,3: Only Vacuumed,0: No Error,,Chase,Protvino
MSU02336,-9.78,0.09,03.01.2021_09_53_57,3: Only Vacuumed,0: No Error,,Chase,Protvino
MSU02337,-9.72,-0.12,03.01.2021_10_32_58,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU02338,-9.76,0.18,03.01.2021_10_37_13,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU02352,-9.77,-0.11,03.01.2021_10_42_24,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU02353,-9.81,-0.10,03.01.2021_10_48_32,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU02354,-9.77,0.01,03.01.2021_10_53_44,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU02355,-9.78,0.07,03.01.2021_11_14_47,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU02356,-9.77,0.01,03.01.2021_11_19_14,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU02357,-9.81,-0.01,03.01.2021_11_23_51,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU02358,-9.75,-0.03,03.01.2021_11_29_29,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU02359,-9.76,-0.06,03.01.2021_11_34_25,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU02360,-9.79,0.03,03.01.2021_11_40_13,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU02361,-9.75,-0.05,03.01.2021_12_07_05,3: Only Vacuumed,0: No Error,CHANGED WIRE this is spool #122006 brought to MSU from UofM,Colin,Protvino
MSU02362,-9.80,0.14,03.01.2021_12_11_59,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU02363,-9.75,0.03,03.01.2021_12_16_45,3: Only Vacuumed,0: No Error,,Colin,Protvino
