MSU03299,-9.87,-0.10,04.20.2021_13_12_02,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU03298,-9.90,-0.16,04.20.2021_13_19_03,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU03067,-9.9,-0.21,04.20.2021_13_23_03,3: Only Vacuumed,1: Error Described in Comment,Wire was short and curled before tensioning. ,Colin,Protvino
MSU03066,-9.88,0,04.20.2021_13_23_32,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU03065,-9.87,-0.27,04.20.2021_13_23_52,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU03063,-9.87,-0.34,04.20.2021_13_24_21,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU03062,-9.90,-0.16,04.20.2021_13_24_39,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU03061,-9.88,0.11,04.20.2021_13_25_04,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU03060,-9.87,-0.28,04.20.2021_13_25_23,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU03059,-9.89,-0.11,04.20.2021_13_25_43,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU03057,-9.88,-0.4,04.20.2021_13_26_04,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU03056,-9.86,-0.2,04.20.2021_13_26_33,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU03055,-9.89,-0.26,04.20.2021_13_27_22,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU03054,-9.93,-0.31,04.20.2021_13_27_42,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU03053,-9.92,-0.05,04.20.2021_13_27_59,3: Only Vacuumed,0: No Error,,Colin,Protvino
MSU03066,-9.88,0,04.20.2021_13_33_12,3: Only Vacuumed,1: Error Described in Comment,Wire was curled before tension,Winston,Protvino
MSU03297,-9.90,0.14,04.20.2021_13_36_44,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU03052,-9.91,-0.18,04.20.2021_13_41_38,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU03050,-9.93,-0.13,04.20.2021_13_47_41,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU03049,-9.89,-0.15,04.20.2021_13_52_56,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU03048,-9.87,-0.08,04.20.2021_13_58_33,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU03047,-9.85,-0.15,04.20.2021_14_11_07,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU03046,-9.88,-0.23,04.20.2021_14_18_09,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU03044,-9.87,-0.12,04.20.2021_14_26_38,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU03043,-9.78,0.06,04.20.2021_14_33_55,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU03043,-9.78,0.06,04.20.2021_14_40_49,3: Only Vacuumed,1: Error Described in Comment,Ferrule caused failure,Winston,Protvino
MSU03331,-9.80,-0.02,04.20.2021_15_53_03,3: Only Vacuumed,0: No Error,,Dravin,Protvino
