MSU01596,-9.85,-0.07,12.08.2020_08_14_45,3: Only Vacuumed,7: 0.8mm shim fits,,Winston ,Protvino
MSU01592,-9.90,0.66,12.08.2020_08_27_48,3: Only Vacuumed,7: 0.8mm shim fits,,Winston ,Protvino
MSU01598,-9.79,-0.02,12.08.2020_08_50_18,3: Only Vacuumed,7: 0.8mm shim fits,,Winston ,Protvino
MSU01593,-9.89,0.11,12.08.2020_09_07_58,3: Only Vacuumed,7: 0.8mm shim fits,,Winston ,Protvino
MSU01595,-9.88,0.02,12.08.2020_09_22_31,3: Only Vacuumed,7: 0.8mm shim fits,,Winston ,Protvino
MSU01586,-9.88,-0.04,12.08.2020_09_31_55,3: Only Vacuumed,7: 0.8mm shim fits,,Winston ,Protvino
MSU01735,-9.88,-0.22,12.08.2020_09_39_58,3: Only Vacuumed,7: 0.8mm shim fits,,Winston ,Protvino
MSU01721,-9.82,-0.07,12.08.2020_09_47_16,3: Only Vacuumed,7: 0.8mm shim fits,,Winston ,Protvino
MSU01590,-9.81,-0.11,12.08.2020_09_54_12,3: Only Vacuumed,7: 0.8mm shim fits,,Winston ,Protvino
MSU01556,-9.86,0.03,12.08.2020_10_02_26,3: Only Vacuumed,7: 0.8mm shim fits,,Winston ,Protvino
MSU01562,-9.80,-0.06,12.08.2020_10_10_07,3: Only Vacuumed,7: 0.8mm shim fits,,Winston ,Protvino
MSU01501,-9.82,-0.06,12.08.2020_10_20_06,3: Only Vacuumed,7: 0.8mm shim fits,,Winston ,Protvino
MSU01533,-9.88,-0.25,12.08.2020_10_29_49,3: Only Vacuumed,7: 0.8mm shim fits,,Winston ,Protvino
MSU01548,-9.85,-0.06,12.08.2020_10_38_23,3: Only Vacuumed,7: 0.8mm shim fits,,Winston ,Protvino
MSU01499,-9.87,0.01,12.08.2020_10_45_15,3: Only Vacuumed,7: 0.8mm shim fits,,Winston ,Protvino
MSU01745,-9.90,-0.50,12.08.2020_10_53_45,3: Only Vacuumed,7: 0.8mm shim fits,,Winston ,Protvino
MSU01576,-9.81,-0.08,12.08.2020_11_02_12,3: Only Vacuumed,7: 0.8mm shim fits,,Winston ,Protvino
MSU01744,-9.84,-0.04,12.08.2020_11_10_26,3: Only Vacuumed,7: 0.8mm shim fits,,Winston ,Protvino
MSU01557,-9.84,-0.17,12.08.2020_11_16_18,3: Only Vacuumed,7: 0.8mm shim fits,,Winston ,Protvino
MSU01589,-9.81,-0.03,12.08.2020_11_24_48,3: Only Vacuumed,7: 0.8mm shim fits,,Winston ,Protvino
MSU01767,-9.83,-0.13,12.08.2020_11_32_47,3: Only Vacuumed,7: 0.8mm shim fits,,Winston ,Protvino
MSU01686,-9.93,-0.20,12.08.2020_11_40_48,3: Only Vacuumed,7: 0.8mm shim fits,,Winston ,Protvino
MSU01569,-9.88,-0.23,12.08.2020_11_49_34,3: Only Vacuumed,7: 0.8mm shim fits,,Winston ,Protvino
MSU01582,-9.80,-0.13,12.08.2020_11_56_40,3: Only Vacuumed,7: 0.8mm shim fits,,Winston ,Protvino
MSU01570,-9.83,-0.26,12.08.2020_12_04_54,3: Only Vacuumed,7: 0.8mm shim fits,,Winston ,Protvino
