MSU03011,-9.86,-0.21,03.26.2021_14_49_15,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU03010,-9.87,-0.19,03.26.2021_14_55_27,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU03009,-9.86,-0.15,03.26.2021_15_02_29,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU02947,-9.87,-0.28,03.26.2021_15_10_10,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU02946,-9.90,-0.16,03.26.2021_15_17_13,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU02945,-9.92,-0.20,03.26.2021_15_34_36,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU02944,-9.94,-0.32,03.26.2021_15_40_34,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU02943,-9.84,-0.13,03.26.2021_15_47_01,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU02942,-9.89,-0.20,03.26.2021_15_56_38,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU02941,-9.86,-0.18,03.26.2021_16_04_21,3: Only Vacuumed,0: No Error,,Winston,Protvino
