MSU03139,-9.78,0.13,04.15.2021_14_33_05,3: Only Vacuumed,0: No Error,Had to clean black substance off vacuum elbow while making this tube.,Winston,Protvino
MSU03138,-9.79,0.04,04.15.2021_14_38_10,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU03137,-9.85,-0.14,04.15.2021_14_43_21,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU03136,-9.96,0.01,04.15.2021_14_50_28,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU03135,-9.79,-0.08,04.15.2021_14_56_05,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU03134,-9.78,0.11,04.15.2021_15_01_15,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU03133,-9.76,0.13,04.15.2021_15_06_57,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU03132,-9.76,0.07,04.15.2021_15_13_17,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU03130,-9.73,0.03,04.15.2021_15_24_24,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU03129,-9.86,-0.09,04.15.2021_15_31_04,3: Only Vacuumed,0: No Error,,Winston,Protvino
