MSU02645,-9.78,0.01,01.25.2021_09_03_40,3: Only Vacuumed,0: No Error,,Jake,Protvino
MSU02643,-9.77,0,01.25.2021_09_11_58,3: Only Vacuumed,0: No Error,Swage error,Jake,Protvino
MSU02642,-9.76,0.13,01.25.2021_09_19_11,3: Only Vacuumed,0: No Error,,Jake,Protvino
MSU02641,-9.78,0.02,01.25.2021_09_25_31,3: Only Vacuumed,0: No Error,,Jake,Protvino
MSU02640,-9.79,0.28,01.25.2021_09_31_52,3: Only Vacuumed,0: No Error,,Jake,Protvino
MSU02639,-9.78,0.05,01.25.2021_09_38_18,3: Only Vacuumed,0: No Error,,Jake,Protvino
MSU02638,-9.89,-0.14,01.25.2021_09_47_03,3: Only Vacuumed,0: No Error,,Jake,Protvino
MSU02637,-9.78,0.03,01.25.2021_12_13_41,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU02636,-9.86,-0.12,01.25.2021_12_20_44,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU02635,-9.89,-0.15,01.25.2021_12_29_09,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU02634,-9.88,-0.04,01.25.2021_13_06_04,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU02633,-9.91,-0.12,01.25.2021_13_13_45,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU02632,-9.85,0.00,01.25.2021_13_19_36,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU02631,-9.92,-0.06,01.25.2021_13_30_58,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU02630,-9.80,-0.14,01.25.2021_14_27_16,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU02629,-9.75,-0.10,01.25.2021_14_32_53,3: Only Vacuumed,0: No Error,,Winston,Protvino
MSU02628,-9.76,0,01.25.2021_14_43_56,3: Only Vacuumed,2: Swaged Improperly,,Winston,Protvino
MSU02627,-9.78,0.06,01.25.2021_14_50_23,3: Only Vacuumed,0: No Error,,Winston,Protvino
