MSU02734,-9.83,0.06,02.08.2021_09_12_50,3: Only Vacuumed,0: No Error,,Chase,Protvino
MSU02733,-9.87,-0.11,02.08.2021_09_21_38,3: Only Vacuumed,0: No Error,,Chase,Protvino
MSU02732,-9.87,-0.02,02.08.2021_09_30_37,3: Only Vacuumed,0: No Error,,Chase,Protvino
MSU02731,-9.75,-0.09,02.08.2021_09_38_32,3: Only Vacuumed,0: No Error,,Chase,Protvino
MSU02730,-9.89,-0.12,02.08.2021_09_47_15,3: Only Vacuumed,0: No Error,,Chase,Protvino
MSU02729,-9.88,-0.05,02.08.2021_09_57_01,3: Only Vacuumed,0: No Error,,Chase,Protvino
MSU02728,-9.84,-0.03,02.08.2021_10_04_27,3: Only Vacuumed,0: No Error,,Chase,Protvino
MSU02727,-9.88,-0.08,02.08.2021_10_17_57,3: Only Vacuumed,0: No Error,,Chase,Protvino
MSU02726,-9.87,-0.17,02.08.2021_10_25_36,3: Only Vacuumed,0: No Error,,Chase,Protvino
MSU02725,-9.81,-0.15,02.08.2021_10_34_53,3: Only Vacuumed,0: No Error,,Chase,Protvino
MSU02724,-9.79,-0.12,02.08.2021_10_41_11,3: Only Vacuumed,0: No Error,,Chase,Protvino
MSU02723,-9.90,-0.18,02.08.2021_10_49_35,3: Only Vacuumed,0: No Error,,Chase,Protvino
MSU02722,-9.94,-0.08,02.08.2021_10_57_17,3: Only Vacuumed,0: No Error,,Chase,Protvino
MSU02721,-9.92,-0.09,02.08.2021_11_28_36,3: Only Vacuumed,0: No Error,,Chase,Protvino
MSU02720,-9.75,0.06,02.08.2021_11_38_24,3: Only Vacuumed,0: No Error,,Chase,Protvino
MSU02719,-9.71,0.09,02.08.2021_11_46_32,3: Only Vacuumed,0: No Error,,Chase,Protvino
MSU02718,-9.71,0.10,02.08.2021_11_53_43,3: Only Vacuumed,0: No Error,,Chase,Protvino
MSU02717,-10.91,0.08,02.08.2021_12_07_51,3: Only Vacuumed,0: No Error,,Jake,Protvino
MSU02716,-9.73,0.10,02.08.2021_12_16_31,3: Only Vacuumed,0: No Error,,Jake,Protvino
MSU02715,-9.92,-0.18,02.08.2021_12_26_21,3: Only Vacuumed,0: No Error,,Jake,Protvino
MSU02713,-9.92,-0.01,02.08.2021_12_41_21,3: Only Vacuumed,0: No Error,,Jake,Protvino
