MSU00690,-9.91,-0.14,07.28.2020_08_57_53,3: Only Vacuumed,0: No Error,,Braden
MSU00691,-9.85,9999,07.28.2020_09_38_46,3: Only Vacuumed,2: Swaged Improperly,Endplug swaged poorly.,Braden
MSU00692,-9.98,-0.01,07.28.2020_09_43_56,3: Only Vacuumed,0: No Error,,Braden
MSU00693,-9.84,0.03,07.28.2020_09_49_27,3: Only Vacuumed,0: No Error,,Braden
MSU00694,-9.86,-0.03,07.28.2020_09_57_45,3: Only Vacuumed,0: No Error,,Braden
MSU00695,-9.89,-0.06,07.28.2020_10_04_48,3: Only Vacuumed,0: No Error,,Braden
MSU00696,-9.88,-0.02,07.28.2020_10_12_18,3: Only Vacuumed,0: No Error,,Braden
MSU00697,-10.02,-0.17,07.28.2020_10_17_47,3: Only Vacuumed,0: No Error,,Braden
MSU00698,-9.92,-0.07,07.28.2020_10_23_51,3: Only Vacuumed,0: No Error,,Braden
MSU00699,-9.87,-0.06,07.28.2020_10_29_20,3: Only Vacuumed,0: No Error,,Braden
MSU00700,-9.92,-0.11,07.28.2020_10_36_59,3: Only Vacuumed,0: No Error,,Braden
MSU00701,-9.95,-0.04,07.28.2020_10_45_36,3: Only Vacuumed,0: No Error,,Braden
MSU00702,-9.93,-0.15,07.28.2020_10_50_56,3: Only Vacuumed,0: No Error,,Braden
MSU00703,-9.96,-0.03,07.28.2020_10_57_17,3: Only Vacuumed,0: No Error,,Braden
MSU00704,-9.94,0.14,07.28.2020_11_08_10,3: Only Vacuumed,0: No Error,,Braden
MSU00705,-9.97,0.04,07.28.2020_12_09_23,3: Only Vacuumed,0: No Error,,mike
MSU00706,-9.92,-0.01,07.28.2020_12_16_55,3: Only Vacuumed,0: No Error,,mike
MSU00707,-9.95,-0.14,07.28.2020_12_25_41,3: Only Vacuumed,0: No Error,,mike
MSU00708,-9.92,0.00,07.28.2020_12_31_04,3: Only Vacuumed,0: No Error,,mike
MSU00709,-9.75,0.13,07.28.2020_12_37_30,3: Only Vacuumed,0: No Error,,mike
MSU00710,-9.91,-0.18,07.28.2020_12_44_12,3: Only Vacuumed,0: No Error,,mike
MSU00711,-9.88,0.06,07.28.2020_12_48_47,3: Only Vacuumed,0: No Error,,mike
MSU00712,-9.88,-0.03,07.28.2020_12_54_34,3: Only Vacuumed,0: No Error,,mike
MSU00713,-9.94,-0.01,07.28.2020_12_58_55,3: Only Vacuumed,0: No Error,,mike
MSU00714,-9.95,-0.07,07.28.2020_13_04_39,3: Only Vacuumed,0: No Error,,mike
MSU00715,-9.87,0.08,07.28.2020_13_10_01,3: Only Vacuumed,0: No Error,,mike
MSU00716,-9.95,-0.20,07.28.2020_13_15_33,3: Only Vacuumed,0: No Error,,mike
MSU00717,-9.88,-0.09,07.28.2020_13_21_09,3: Only Vacuumed,0: No Error,,mike
MSU00718,-9.86,-0.09,07.28.2020_13_27_01,3: Only Vacuumed,0: No Error,,mike
MSU00719,-9.66,-0.16,07.28.2020_13_32_43,3: Only Vacuumed,0: No Error,,mike
MSU00720,-9.87,0.03,07.28.2020_13_38_12,3: Only Vacuumed,0: No Error,,mike
MSU00721,-9.95,-0.04,07.28.2020_13_47_12,0: Not Cleaned,0: No Error,wire got pulled out while transfering tube from swagger to tension station,mike
MSU00722,-9.89,0.00,07.28.2020_13_52_18,3: Only Vacuumed,0: No Error,,mike
MSU00723,-9.90,-0.01,07.28.2020_14_13_30,3: Only Vacuumed,0: No Error,,mike
MSU00724,-9.91,0.05,07.28.2020_14_18_47,3: Only Vacuumed,0: No Error,,mike
MSU00725,-9.98,0.04,07.28.2020_14_25_15,3: Only Vacuumed,0: No Error,,mike
MSU00726,-9.87,0.03,07.28.2020_14_30_19,3: Only Vacuumed,0: No Error,,mike
MSU00727,-9.96,0,07.28.2020_14_37_49,0: Not Cleaned,0: No Error,wire broke during swagging operation,mike
MSU00728,-9.94,-0.10,07.28.2020_14_57_23,3: Only Vacuumed,0: No Error,,mike
MSU00729,-9.90,-0.01,07.29.2020_07_16_03,3: Only Vacuumed,0: No Error,,Braden
MSU00730,-9.98,-0.20,07.29.2020_07_21_37,3: Only Vacuumed,0: No Error,,Braden
MSU00731,-9.93,-0.14,07.29.2020_07_27_39,3: Only Vacuumed,0: No Error,,Braden
MSU00732,-9.97,-0.06,07.29.2020_07_33_29,3: Only Vacuumed,0: No Error,,Braden
MSU00733,-9.96,-0.19,07.29.2020_07_39_21,3: Only Vacuumed,0: No Error,,Braden
MSU00734,-9.86,-0.07,07.29.2020_07_44_31,3: Only Vacuumed,0: No Error,,Braden
MSU00735,-10.00,-0.13,07.29.2020_07_49_32,3: Only Vacuumed,0: No Error,,Braden
MSU00736,-9.88,-0.13,07.29.2020_07_54_52,3: Only Vacuumed,0: No Error,,Braden
MSU00737,-9.94,-0.11,07.29.2020_08_00_28,3: Only Vacuumed,0: No Error,,Braden
MSU00738,-9.90,-0.12,07.29.2020_08_06_46,3: Only Vacuumed,0: No Error,,Braden
MSU00739,-9.95,-0.19,07.29.2020_08_14_41,3: Only Vacuumed,0: No Error,,Braden
MSU00740,-9.94,-0.16,07.29.2020_08_19_43,3: Only Vacuumed,0: No Error,,Braden
MSU00741,-9.93,-0.07,07.29.2020_08_24_33,3: Only Vacuumed,0: No Error,,Braden
MSU00742,-9.93,-0.14,07.29.2020_08_29_18,3: Only Vacuumed,0: No Error,,Braden
MSU00743,-9.97,-0.17,07.29.2020_08_35_37,3: Only Vacuumed,0: No Error,,Braden
MSU00744,-10.14,-0.39,07.29.2020_08_40_40,3: Only Vacuumed,0: No Error,,Braden
MSU00745,-10.09,-0.37,07.29.2020_08_45_41,3: Only Vacuumed,0: No Error,,Braden
MSU00746,-9.90,-0.12,07.29.2020_08_50_41,3: Only Vacuumed,0: No Error,,Braden
MSU00747,-10.03,-0.21,07.29.2020_08_55_48,3: Only Vacuumed,0: No Error,,Braden
MSU00748,-9.91,-0.10,07.29.2020_09_16_32,3: Only Vacuumed,0: No Error,,Braden
MSU00749,-9.93,-0.12,07.29.2020_09_24_55,3: Only Vacuumed,0: No Error,This tube marks the start of  using good endplugs,Braden
