MSU03632,0,05.07.2021_09_18_43,Winston,
MSU03633,0,05.07.2021_09_19_21,Winston,
MSU03634,0.8,05.07.2021_09_20_39,Winston,
MSU03635,0,05.07.2021_09_22_36,Winston,Close to 0.6
MSU03636,0,05.07.2021_09_23_39,Winston,
MSU03637,0,05.07.2021_09_24_30,Winston,
MSU03638,0,05.07.2021_09_25_15,Winston,
MSU03639,0,05.07.2021_09_25_56,Winston,
MSU03640,0.8,05.07.2021_09_26_38,Winston,
MSU03641,0,05.07.2021_09_28_02,Winston,
MSU03642,0,05.07.2021_09_28_41,Winston,
MSU03643,0,05.07.2021_09_29_59,Winston,Close to 0.6
MSU03644,0,05.07.2021_09_36_22,Winston,
MSU03645,0.8,05.07.2021_09_37_20,Winston,
MSU03646,0.8,05.07.2021_09_37_48,Winston,
MSU03647,0,05.07.2021_09_38_52,Winston,Close to 0.6
MSU03648,0,05.07.2021_09_39_26,Winston,
MSU03649,0,05.07.2021_09_40_45,Winston,Close to 0.6
MSU03650,0,05.07.2021_09_41_20,Winston,
MSU03651,0,05.07.2021_09_41_59,Winston,
MSU03652,0.8,05.07.2021_09_42_30,Winston,
MSU03653,0,05.07.2021_09_44_20,Winston,Close to 0.6
MSU03654,0,05.07.2021_09_44_52,Winston,
MSU03655,0,05.07.2021_09_45_29,Winston,
MSU03656,0,05.07.2021_09_46_02,Winston,
MSU03657,0.8,05.07.2021_09_46_34,Winston,
MSU03658,0,05.07.2021_09_47_48,Winston,
MSU03659,0,05.07.2021_09_48_34,Winston,Close to 0.6
MSU03660,0,05.07.2021_09_50_31,Winston,
MSU03661,0,05.07.2021_09_51_03,Winston,
MSU03662,0,05.07.2021_09_51_40,Winston,
MSU03663,0,05.07.2021_09_52_15,Winston,
MSU03664,0,05.07.2021_09_52_55,Winston,
MSU03665,0,05.07.2021_09_53_36,Winston,
MSU03666,0,05.07.2021_09_54_11,Winston,
MSU03667,0,05.07.2021_09_54_51,Winston,
MSU03668,0,05.07.2021_09_56_17,Winston,
MSU03669,0,05.07.2021_10_00_18,Winston,
MSU03670,0,05.07.2021_10_01_07,Winston,Close to 0.6
MSU03671,0,05.07.2021_10_01_41,Winston,Close to 0.6
MSU03672,0,05.07.2021_10_02_18,Winston,
MSU03673,0,05.07.2021_10_02_58,Winston,
MSU03674,0,05.07.2021_10_03_35,Winston,
MSU03675,0.8,05.07.2021_10_04_10,Winston,
MSU03676,0.8,05.07.2021_10_05_15,Winston,
MSU03677,0.8,05.07.2021_10_06_18,Winston,
MSU03678,0.8,05.07.2021_10_08_42,Winston,Fourth 0.8 measurement in a row
MSU03679,0,05.07.2021_10_09_57,Winston,
MSU03680,0,05.07.2021_10_10_28,Winston,
MSU03681,0,05.07.2021_10_11_07,Winston,Close to 0.6
MSU03682,0,05.07.2021_10_11_42,Winston,
MSU03683,0,05.07.2021_10_14_00,Winston,
MSU03684,0,05.07.2021_10_14_32,Winston,
MSU03685,0,05.07.2021_10_15_08,Winston,
MSU03686,0.8,05.07.2021_10_15_42,Winston,
MSU03687,0,05.07.2021_10_16_54,Winston,Close to 0.6
MSU03688,0.8,05.07.2021_10_17_36,Winston,
MSU03689,0,05.07.2021_10_18_41,Winston,
MSU03690,0,05.07.2021_10_19_25,Winston,Close to 0.6
MSU03691,0,05.07.2021_10_19_56,Winston,
MSU03692,0,05.07.2021_10_20_28,Winston,
MSU03693,0,05.07.2021_10_21_09,Winston,
MSU03694,0,05.07.2021_10_22_15,Winston,
