MSU03376,0,04.23.2021_16_13_08,Winston,
MSU03377,0,04.23.2021_16_14_16,Winston,
MSU03378,0,04.23.2021_16_14_57,Winston,
MSU03379,0,04.23.2021_16_16_04,Winston,
MSU03380,0,04.23.2021_16_22_56,Winston,
MSU03381,0,04.23.2021_16_23_36,Winston,
MSU03382,0,04.23.2021_16_24_12,Winston,
MSU03383,0,04.23.2021_16_24_54,Winston,
MSU03384,0,04.23.2021_16_26_19,Winston,
MSU03385,0,04.23.2021_16_27_49,Winston,
MSU03386,0,04.23.2021_16_28_37,Winston,
MSU03387,0,04.23.2021_16_29_52,Winston,
MSU03388,0,04.23.2021_16_30_36,Winston,
MSU03389,0,04.23.2021_16_31_13,Winston,
MSU03390,0,04.23.2021_16_31_57,Winston,
MSU03391,0,04.23.2021_16_32_38,Winston,
