MSU03338,0,04.23.2021_14_19_19,Winston,
MSU03339,0,04.23.2021_14_20_34,Winston,
MSU03340,0,04.23.2021_14_21_14,Winston,
MSU03341,0,04.23.2021_14_22_06,Winston,
MSU03342,0,04.23.2021_14_23_02,Winston,
MSU03343,0,04.23.2021_14_24_19,Winston,
MSU03344,0,04.23.2021_14_25_19,Winston,
MSU03345,0,04.23.2021_14_26_36,Winston,
MSU03346,0,04.23.2021_14_27_46,Winston,
MSU03347,0,04.23.2021_14_29_28,Winston,
MSU03348,0,04.23.2021_14_31_02,Winston,
MSU03349,0,04.23.2021_14_31_47,Winston,
MSU03350,0,04.23.2021_14_32_33,Winston,
MSU03351,0,04.23.2021_14_33_42,Winston,
MSU03352,0,04.23.2021_14_34_22,Winston,
MSU03353,0,04.23.2021_14_35_07,Winston,
MSU03354,0,04.23.2021_14_35_49,Winston,
MSU03355,0,04.23.2021_14_36_53,Winston,
MSU03356,0,04.23.2021_14_37_43,Winston,
MSU03357,0,04.23.2021_14_38_25,Winston,
MSU03358,0,04.23.2021_14_39_05,Winston,
MSU03359,0,04.23.2021_14_40_03,Winston,
MSU03360,0,04.23.2021_14_40_49,Winston,
MSU03361,0,04.23.2021_14_41_30,Winston,
MSU03362,0,04.23.2021_14_42_19,Winston,
MSU03363,0,04.23.2021_14_43_39,Winston,
MSU03364,0,04.23.2021_14_44_35,Winston,
MSU03365,0,04.23.2021_14_45_27,Winston,
MSU03366,0,04.23.2021_14_46_34,Winston,
MSU03367,0,04.23.2021_14_47_39,Winston,
MSU03368,0,04.23.2021_14_49_12,Winston,
MSU03369,0,04.23.2021_14_50_12,Winston,
MSU03370,0,04.23.2021_14_51_15,Winston,
MSU03371,0,04.23.2021_14_52_03,Winston,
MSU03372,0,04.23.2021_14_53_02,Winston,
MSU03373,0,04.23.2021_14_53_49,Winston,
MSU03374,0,04.23.2021_14_54_49,Winston,
