MSU02704,0,02.05.2021_16_03_28,Winston,
MSU02705,0,02.05.2021_16_04_23,Winston,
MSU02706,0,02.05.2021_16_05_37,Winston,
MSU02707,0,02.05.2021_16_06_40,Winston,
MSU02708,0,02.05.2021_16_07_47,Winston,
MSU02709,0,02.05.2021_16_08_52,Winston,
MSU02710,0,02.05.2021_16_09_52,Winston,
MSU02711,0.8,02.05.2021_16_10_49,Winston,
MSU02712,0.8,02.05.2021_16_12_06,Winston,
MSU02713,0,02.05.2021_16_13_40,Winston,
MSU02714,1.6,02.05.2021_16_15_02,Winston,
MSU02715,0.8,02.05.2021_16_16_17,Winston,
MSU02716,0,02.05.2021_16_17_14,Winston,
MSU02717,0,02.05.2021_16_18_19,Winston,
MSU02718,0.8,02.05.2021_16_19_32,Winston,
MSU02719,0,02.05.2021_16_20_33,Winston,
MSU02720,0,02.05.2021_16_21_30,Winston,
MSU02721,0,02.05.2021_16_22_29,Winston,
MSU02722,0,02.05.2021_16_24_08,Winston,
MSU02723,0.8,02.05.2021_16_25_21,Winston,
MSU02724,0,02.05.2021_16_26_20,Winston,
MSU02725,0,02.05.2021_16_27_31,Winston,
MSU02726,0,02.05.2021_16_28_18,Winston,
MSU02727,0,02.05.2021_16_29_08,Winston,
MSU02728,0,02.05.2021_16_30_02,Winston,
MSU02729,0,02.05.2021_16_33_26,Winston,
MSU02730,0,02.05.2021_16_34_45,Winston,
MSU02731,0,02.05.2021_16_35_47,Winston,
MSU02732,0,02.05.2021_16_36_38,Winston,
MSU02733,0,02.05.2021_16_37_28,Winston,
MSU02734,0,02.05.2021_16_38_37,Winston,
