MSU02496,0,01.21.2021_10_24_22,Braden,
MSU02497,0,01.21.2021_10_25_56,Braden,
MSU02498,0,01.21.2021_10_28_15,Braden,
MSU02499,0,01.21.2021_10_30_02,Braden,
MSU02500,0,01.21.2021_10_31_55,Braden,
MSU02501,0,01.21.2021_10_33_48,Braden,
MSU02502,0,01.21.2021_10_34_59,Braden,
MSU02503,0,01.21.2021_10_36_06,Braden,
MSU02504,.8,01.21.2021_10_58_02,Braden,
MSU02505,0,01.21.2021_11_00_01,Braden,
MSU02506,.8,01.21.2021_11_42_07,Braden,
MSU02507,0,01.21.2021_11_43_42,Braden,
MSU02508,0,01.21.2021_11_45_34,Braden,
MSU02509,0,01.21.2021_11_47_24,Braden,
MSU02510,0,01.21.2021_11_50_04,Braden,
MSU02511,0,01.21.2021_11_51_25,Braden,
MSU02512,0.8,01.21.2021_11_56_55,Hayden,
MSU02513,0.0,01.21.2021_12_04_21,Hayden,
MSU02514,0.8,01.21.2021_12_07_16,Hayden,
MSU02515,0.8,01.21.2021_12_09_04,Hayden,
MSU02516,0.8,01.21.2021_12_09_57,Hayden,
MSU02517,0.8,01.21.2021_12_11_27,Hayden,
MSU02518,0.8,01.21.2021_12_12_29,Hayden,
MSU02519,0.0,01.21.2021_12_13_17,Hayden,
MSU02520,0.8,01.21.2021_12_14_41,Hayden,
MSU02521,0.0,01.21.2021_12_16_02,Hayden,
MSU02522,0.8,01.21.2021_12_17_08,Hayden,
MSU02523,0.8,01.21.2021_12_18_10,Hayden,
MSU02524,0.8,01.21.2021_12_19_49,Hayden,
MSU02525,0.0,01.21.2021_12_20_41,Hayden,
MSU02526,0.8,01.21.2021_12_21_38,Hayden,
MSU02527,0.0,01.21.2021_12_22_40,Hayden,
MSU02528,0.0,01.21.2021_12_23_44,Hayden,
MSU02529,0.8,01.21.2021_12_24_34,Hayden,
MSU02530,0.0,01.21.2021_12_26_16,Hayden,
MSU02531,0.0,01.21.2021_12_27_41,Hayden,
MSU02532,0.0,01.21.2021_12_30_08,Hayden,
MSU02533,0.0,01.21.2021_12_30_41,Hayden,
MSU02534,0.8,01.21.2021_12_31_39,Hayden,
MSU02535,0.8,01.21.2021_12_32_44,Hayden,
MSU02536,0.0,01.21.2021_12_34_08,Hayden,
MSU02537,0.0,01.21.2021_12_35_46,Hayden,
MSU02538,0.8,01.21.2021_12_35_57,Hayden,
MSU02539,1.6,01.21.2021_12_37_22,Hayden,
MSU02540,1.6,01.21.2021_12_38_24,Hayden,
MSU02541,0.0,01.21.2021_12_40_56,Hayden,
MSU02542,1.6,01.21.2021_12_43_33,Hayden,
MSU02543,0.8,01.21.2021_12_44_53,Hayden,
MSU02544,0.8,01.21.2021_12_45_55,Hayden,
MSU02545,0.8,01.21.2021_12_49_17,Hayden,
MSU02545,0.8,01.21.2021_12_50_23,Hayden,
MSU02546,0.8,01.21.2021_12_51_25,Hayden,
MSU02547,0.8,01.21.2021_12_52_42,Hayden,
MSU02548,0.0,01.21.2021_12_53_09,Hayden,
MSU02549,0.8,01.21.2021_12_54_01,Hayden,
MSU02550,1.6,01.21.2021_12_55_33,Hayden,
MSU02551,0.0,01.21.2021_12_56_23,Hayden,
MSU02552,0.0,01.21.2021_12_57_18,Hayden,
MSU02553,0.0,01.21.2021_12_57_49,Hayden,
MSU02554,0,01.21.2021_13_17_27,Braden,
MSU02555,.8,01.21.2021_13_19_02,Braden,
MSU02556,0,01.21.2021_13_20_15,Braden,
MSU02557,0,01.21.2021_13_21_41,Braden,
MSU02558,0,01.21.2021_13_22_46,Braden,
MSU02559,0,01.21.2021_13_24_27,Braden,
MSU02560,.8,01.21.2021_13_26_39,Braden,
MSU02561,.8,01.21.2021_13_28_20,Braden,
MSU02562,0,01.21.2021_13_29_37,Braden,
