MSU02006,0,11.20.2020_14_19_47,Colin,
MSU02007,0,11.20.2020_14_22_41,Colin,
MSU02008,0,11.20.2020_14_25_07,Colin,
MSU02009,0.8,11.20.2020_14_26_37,Colin,
MSU02010,0,11.20.2020_14_28_09,Colin,
MSU02011,0,11.20.2020_14_29_41,Colin,
MSU02012,0,11.20.2020_14_30_46,Colin,
MSU02013,0,11.20.2020_14_31_59,Colin,
MSU02014,0,11.20.2020_14_33_17,Colin,
MSU02015,0,11.20.2020_14_34_45,Colin,
MSU02016,0,11.20.2020_14_36_04,Colin,
MSU02017,0,11.20.2020_14_37_22,Colin,
MSU02018,0,11.20.2020_14_38_41,Colin,
MSU02019,0,11.20.2020_14_40_09,Colin,
MSU02020,0,11.20.2020_14_42_11,Colin,
MSU02021,0.8,11.20.2020_14_46_15,Colin,
MSU02022,0,11.20.2020_14_47_49,Colin,
MSU02023,0,11.20.2020_14_49_34,Colin,
MSU02024,0,11.20.2020_14_50_48,Colin,
MSU02025,0,11.20.2020_14_58_54,Colin,
MSU02026,0,11.20.2020_15_00_17,Colin,
MSU02027,0,11.20.2020_15_01_21,Colin,
MSU02028,0,11.20.2020_15_02_40,Colin,
MSU02029,0,11.20.2020_15_04_06,Colin,
MSU02030,0,11.20.2020_15_05_28,Colin,
MSU02031,0,11.20.2020_15_06_36,Colin,
MSU02032,0,11.20.2020_15_07_43,Colin,
MSU02033,0,11.20.2020_15_08_49,Colin,
MSU02034,0,11.20.2020_15_09_58,Colin,
MSU02035,0,11.20.2020_15_11_23,Colin,
MSU02036,0,11.20.2020_15_12_34,Colin,
MSU02037,0,11.20.2020_15_13_59,Colin,
MSU02038,0,11.20.2020_15_15_10,Colin,
MSU02039,0,11.20.2020_15_16_20,Colin,
MSU02040,0,11.20.2020_15_17_16,Colin,
MSU02041,0,11.20.2020_15_18_19,Colin,
MSU02042,0,11.20.2020_15_19_18,Colin,
MSU02043,0,11.20.2020_15_20_34,Colin,
MSU02044,0,11.20.2020_15_22_14,Colin,
MSU02045,0,11.20.2020_15_23_16,Colin,
MSU02046,0,11.20.2020_15_24_20,Colin,
MSU02047,0,11.20.2020_15_25_30,Colin,
MSU02048,0,11.20.2020_15_26_38,Colin,
MSU02049,0,11.20.2020_15_28_14,Colin,
MSU02050,0,11.20.2020_15_29_24,Colin,
MSU02051,0,11.20.2020_15_30_40,Colin,
MSU02052,0,11.20.2020_15_32_50,Colin,
MSU02053,0,11.20.2020_15_33_57,Colin,
MSU02054,0.8,11.20.2020_15_35_35,Colin,
MSU02055,1.6,11.20.2020_15_37_29,Colin,
MSU02056,0,11.20.2020_15_41_05,Colin,
MSU02057,0,11.20.2020_15_41_35,Colin,
MSU02058,0,11.20.2020_15_42_53,Colin,
MSU02059,0,11.20.2020_15_43_56,Colin,
MSU02060,0,11.20.2020_15_45_02,Colin,
MSU02061,0,11.20.2020_15_46_15,Colin,
MSU02062,0,11.20.2020_15_47_14,Colin,
MSU02063,0,11.20.2020_15_48_13,Colin,
MSU02064,0,11.20.2020_15_49_21,Colin,
MSU02065,0,11.20.2020_15_50_29,Colin,
MSU02066,0,11.20.2020_15_51_28,Colin,
MSU02067,0,11.20.2020_15_52_29,Colin,
MSU02068,0,11.20.2020_15_53_32,Colin,
MSU02070,0,11.20.2020_15_55_53,Colin,
MSU02071,0,11.20.2020_15_56_49,Colin,
MSU02072,0,11.20.2020_15_57_53,Colin,
MSU02073,0,11.20.2020_15_58_50,Colin,
MSU02074,0,11.20.2020_15_59_53,Colin,
MSU02075,0,11.20.2020_16_01_26,Colin,
