MSU04025,0,05.24.2021_13_52_45,Winston,
MSU04026,0,05.24.2021_13_54_39,Winston,
MSU04027,0.8,05.24.2021_13_55_47,Winston,
MSU04028,0.8,05.24.2021_13_56_52,Winston,
MSU04029,0,05.24.2021_14_02_09,Winston,Close to 0.6
MSU04030,0.8,05.24.2021_14_03_04,Winston,
MSU04031,0,05.24.2021_14_04_08,Winston,
MSU04032,0.8,05.24.2021_14_05_17,Winston,
MSU04033,0,05.24.2021_14_06_50,Winston,
MSU04034,0,05.24.2021_14_07_38,Winston,
MSU04035,0,05.24.2021_14_15_59,Winston,
MSU04036,0.8,05.24.2021_14_17_06,Winston,
MSU04037,0,05.24.2021_14_18_12,Winston,
MSU04038,0.8,05.24.2021_14_19_03,Winston,
MSU04039,0,05.24.2021_14_19_59,Winston,
MSU04040,0,05.24.2021_14_20_54,Winston,
MSU04041,0,05.24.2021_14_21_57,Winston,
MSU04042,0,05.24.2021_14_22_46,Winston,
MSU04043,0.8,05.24.2021_14_24_30,Winston,
MSU04044,0,05.24.2021_14_25_20,Winston,
MSU04045,0.8,05.24.2021_14_26_14,Winston,
MSU04046,0,05.24.2021_14_27_08,Winston,
MSU04047,0.8,05.24.2021_14_27_59,Winston,
MSU04048,0.8,05.24.2021_14_29_08,Winston,
MSU04049,0.8,05.24.2021_14_31_19,Winston,
MSU04050,0,05.24.2021_14_32_10,Winston,
MSU04051,0,05.24.2021_14_33_02,Winston,
MSU04052,0,05.24.2021_14_34_13,Winston,
MSU04053,0,05.24.2021_14_35_06,Winston,
MSU04054,0,05.24.2021_14_35_54,Winston,
MSU04055,0.8,05.24.2021_14_36_45,Winston,
