MSU03031,0,04.02.2021_15_02_07,Winston,
MSU03032,0,04.02.2021_15_03_24,Winston,
MSU03033,0,04.02.2021_15_04_35,Winston,
MSU03034,0,04.02.2021_15_05_44,Winston,
MSU03035,0,04.02.2021_15_06_54,Winston,
MSU03036,0,04.02.2021_15_08_13,Winston,
MSU03038,0,04.02.2021_15_11_39,Winston,
MSU03037,0,04.02.2021_15_13_33,Winston,
MSU03039,0,04.02.2021_15_14_43,Winston,
MSU03040,0,04.02.2021_15_15_54,Winston,
MSU03041,0,04.02.2021_15_16_56,Winston,
MSU03042,0,04.02.2021_15_21_06,Winston,
MSU03043,0,04.02.2021_15_24_04,Winston,
MSU03044,0,04.02.2021_15_25_27,Winston,
MSU03045,0,04.02.2021_15_27_13,Winston,
MSU03046,0,04.02.2021_15_28_47,Winston,
MSU03047,0,04.02.2021_15_32_12,Winston,
MSU03048,0,04.02.2021_15_34_23,Winston,
MSU03049,0,04.02.2021_15_35_22,Winston,
MSU03050,0,04.02.2021_15_38_04,Winston,
MSU03051,0,04.02.2021_15_39_18,Winston,
MSU03052,0,04.02.2021_15_40_20,Winston,
MSU03053,0,04.02.2021_15_41_31,Winston,
MSU03054,0,04.02.2021_15_42_39,Winston,
MSU03055,0,04.02.2021_15_44_05,Winston,
MSU03056,0,04.02.2021_15_45_06,Winston,
MSU03057,0,04.02.2021_15_46_11,Winston,
MSU03058,0,04.02.2021_15_47_20,Winston,
MSU03059,0,04.02.2021_15_48_25,Winston,
MSU03060,0,04.02.2021_15_49_38,Winston,
MSU03061,0,04.02.2021_15_50_37,Winston,
MSU03062,0,04.02.2021_15_51_34,Winston,
MSU03063,0,04.02.2021_15_52_44,Winston,
MSU03064,0,04.02.2021_15_54_03,Winston,
MSU03065,0,04.02.2021_15_55_12,Winston,
MSU03066,0,04.02.2021_15_56_11,Winston,
MSU03067,0,04.02.2021_15_57_17,Winston,
MSU03068,0,04.02.2021_15_58_45,Winston,
MSU03069,0,04.02.2021_16_00_11,Winston,
MSU03070,0,04.02.2021_16_02_25,Winston,
MSU03071,0,04.02.2021_16_03_53,Winston,
MSU03072,0,04.02.2021_16_05_06,Winston,
MSU03073,0,04.02.2021_16_06_24,Winston,
MSU03074,0,04.02.2021_16_07_29,Winston,
MSU03075,0,04.02.2021_16_08_19,Winston,
MSU03076,0,04.02.2021_16_09_34,Winston,
MSU03077,0,04.02.2021_16_10_37,Winston,
MSU03078,0,04.02.2021_16_12_04,Winston,
MSU03079,0,04.02.2021_16_13_13,Winston,
MSU03080,0,04.02.2021_16_13_56,Winston,
MSU03081,0.8,04.02.2021_16_25_55,Chase,
MSU03082,0,04.02.2021_16_28_42,Chase,
MSU03083,0.8,04.02.2021_16_32_57,Chase,
MSU03084,0,04.02.2021_16_34_21,Chase,
MSU03085,0,04.02.2021_16_37_44,Chase,
MSU03085,0,04.02.2021_16_39_08,Chase,
MSU03087,0,04.02.2021_16_41_48,Chase,
MSU03088,0,04.02.2021_16_43_22,Chase,
MSU03089,0.8,04.02.2021_16_44_43,Chase,
MSU03090,0,04.02.2021_16_47_13,Chase,
MSU03091,0.8,04.02.2021_16_49_20,Chase,
MSU03092,0.8,04.02.2021_16_52_34,Chase,
