MSU02888,0,03.15.2021_12_10_52,Winston,
MSU02889,0,03.15.2021_12_13_05,Winston,
MSU02890,0,03.15.2021_12_13_59,Winston,
MSU02891,0,03.15.2021_12_14_52,Winston,
MSU02892,0,03.15.2021_12_15_41,Winston,
MSU02893,0,03.15.2021_12_16_28,Winston,
MSU02894,0,03.15.2021_12_17_26,Winston,
MSU02895,0,03.15.2021_12_18_16,Winston,
MSU02896,0,03.15.2021_12_19_20,Winston,
MSU02897,0,03.15.2021_12_20_08,Winston,
MSU02898,0,03.15.2021_12_21_03,Winston,
MSU02899,0,03.15.2021_12_22_46,Winston,
MSU02900,0,03.15.2021_12_23_43,Winston,
MSU02901,0,03.15.2021_12_24_42,Winston,
MSU02902,0,03.15.2021_12_25_31,Winston,
MSU02903,0,03.15.2021_12_26_22,Winston,
MSU02904,0,03.15.2021_12_27_14,Winston,
MSU02905,0,03.15.2021_12_28_23,Winston,
MSU02906,0,03.15.2021_12_30_00,Winston,
MSU02907,0,03.15.2021_12_31_13,Winston,
MSU02908,0,03.15.2021_12_32_14,Winston,
MSU02909,0,03.15.2021_12_33_20,Winston,
MSU02910,0,03.15.2021_12_34_18,Winston,
MSU02911,0,03.15.2021_12_35_32,Winston,
MSU02912,0,03.15.2021_12_36_41,Winston,
MSU02913,0,03.15.2021_12_38_32,Winston,
MSU02914,0,03.15.2021_12_40_12,Winston,
MSU02915,0,03.15.2021_12_41_10,Winston,
MSU02916,0,03.15.2021_12_42_02,Winston,
MSU02917,0,03.15.2021_12_44_28,Winston,
MSU02918,0,03.15.2021_12_45_50,Winston,
MSU02919,0,03.15.2021_12_46_23,Winston,
MSU02920,0,03.15.2021_12_47_32,Winston,
MSU02921,0,03.15.2021_12_48_24,Winston,
MSU02922,0,03.15.2021_12_49_17,Winston,
MSU02923,0,03.15.2021_12_50_15,Winston,
MSU02924,0,03.15.2021_12_51_13,Winston,
MSU02925,0,03.15.2021_12_52_02,Winston,
MSU02926,0,03.15.2021_12_52_57,Winston,
MSU02927,0,03.15.2021_12_54_08,Winston,
MSU02928,0,03.15.2021_12_54_58,Winston,
MSU02929,0,03.15.2021_12_55_46,Winston,
MSU02930,0,03.15.2021_12_56_34,Winston,
MSU02931,0,03.15.2021_12_59_24,Winston,Since tape was added to the leveler: majority of tubes have 0 gap size
MSU02932,0,03.15.2021_13_00_22,Winston,
MSU02933,0,03.15.2021_13_02_44,Winston,
MSU02934,0,03.15.2021_13_03_52,Winston,
MSU02935,0,03.15.2021_13_04_45,Winston,
MSU02936,0,03.15.2021_13_05_56,Winston,
MSU02937,0,03.15.2021_13_06_56,Winston,
MSU02938,0,03.15.2021_13_08_04,Winston,
MSU02939,0,03.15.2021_13_09_11,Winston,
MSU02940,0,03.15.2021_13_10_27,Winston,
MSU02941,0,03.15.2021_13_11_39,Winston,
MSU02942,0,03.15.2021_13_12_52,Winston,
MSU02943,0,03.15.2021_13_13_56,Winston,
MSU02944,0,03.15.2021_13_15_21,Winston,
MSU02945,0,03.15.2021_13_16_11,Winston,
MSU02946,0,03.15.2021_13_17_09,Winston,
MSU02947,0,03.15.2021_13_18_31,Winston,
MSU02948,0,03.15.2021_13_19_36,Winston,
MSU02949,0,03.15.2021_13_20_30,Winston,
MSU02950,0,03.15.2021_13_21_16,Winston,
MSU02951,0,03.15.2021_13_22_22,Winston,
MSU02952,0,03.15.2021_13_23_25,Winston,
MSU02953,0,03.15.2021_13_24_28,Winston,
MSU02954,0,03.15.2021_13_25_22,Winston,
MSU02955,0,03.15.2021_13_26_32,Winston,
MSU02956,0,03.15.2021_13_27_31,Winston,
MSU02957,0,03.15.2021_13_28_34,Winston,
MSU02958,0,03.15.2021_13_29_30,Winston,
MSU02959,0,03.15.2021_13_30_32,Winston,
MSU02960,0,03.15.2021_13_32_26,Winston,
MSU02961,0,03.15.2021_13_33_40,Winston,
MSU02962,0,03.15.2021_13_34_52,Winston,
MSU02963,0,03.15.2021_13_35_59,Winston,
MSU02964,0,03.15.2021_13_38_47,Winston,
MSU02965,0,03.15.2021_13_39_53,Winston,
MSU02966,0,03.15.2021_13_40_50,Winston,
MSU02967,0,03.15.2021_13_42_18,Winston,
MSU02968,0,03.15.2021_13_45_30,Winston,
MSU02969,0,03.15.2021_13_46_21,Winston,
MSU02970,0,03.15.2021_13_47_49,Winston,
MSU02971,0,03.15.2021_13_48_42,Winston,
MSU02972,0,03.15.2021_13_49_35,Winston,
MSU02973,0,03.15.2021_13_50_30,Winston,
MSU02974,0,03.15.2021_13_51_20,Winston,
MSU02975,0,03.15.2021_13_52_21,Winston,
MSU02976,0,03.15.2021_13_53_16,Winston,
MSU02977,0,03.15.2021_13_54_02,Winston,
MSU02978,0,03.15.2021_13_54_56,Winston,
MSU02979,0,03.15.2021_13_55_40,Winston,
MSU02980,0,03.15.2021_13_56_26,Winston,
MSU02981,0,03.15.2021_13_57_12,Winston,
MSU02982,0,03.15.2021_13_58_02,Winston,
MSU02983,0,03.15.2021_13_58_53,Winston,
MSU02984,0,03.15.2021_13_59_42,Winston,
MSU02985,0,03.15.2021_14_00_28,Winston,
MSU02986,0,03.15.2021_14_01_11,Winston,
MSU02987,0,03.15.2021_14_02_29,Winston,
MSU02988,0,03.15.2021_14_03_14,Winston,
MSU02989,0,03.15.2021_14_03_58,Winston,
MSU02990,0,03.15.2021_14_04_42,Winston,
