MSU02834,0,03.08.2021_14_01_42,Winston,
MSU02835,0,03.08.2021_14_02_52,Winston,
MSU02836,0,03.08.2021_14_04_46,Winston,
MSU02837,0,03.08.2021_14_06_13,Winston,
MSU02838,0,03.08.2021_14_07_36,Winston,
MSU02839,0,03.08.2021_14_09_04,Winston,
MSU02840,0,03.08.2021_14_10_01,Winston,
MSU02841,0,03.08.2021_14_11_08,Winston,
MSU02842,0,03.08.2021_14_12_24,Winston,
MSU02843,0,03.08.2021_14_13_29,Winston,
MSU02844,0,03.08.2021_14_14_39,Winston,
MSU02845,0,03.08.2021_14_15_44,Winston,
MSU02846,0,03.08.2021_14_16_46,Winston,
MSU02847,0,03.08.2021_14_18_20,Winston,
MSU02848,0,03.08.2021_14_19_32,Winston,
MSU02849,0,03.08.2021_14_20_28,Winston,
MSU02850,0,03.08.2021_14_21_33,Winston,
MSU02851,0,03.08.2021_14_22_40,Winston,
MSU02852,0,03.08.2021_14_24_32,Winston,
MSU02853,0,03.08.2021_14_25_43,Winston,
MSU02854,0,03.08.2021_14_26_51,Winston,
MSU02855,0,03.08.2021_14_27_55,Winston,
MSU02856,0,03.08.2021_14_28_55,Winston,
MSU02857,0,03.08.2021_14_30_00,Winston,
MSU02858,0,03.08.2021_14_31_06,Winston,
MSU02859,0,03.08.2021_14_32_14,Winston,
MSU02860,0,03.08.2021_14_33_36,Winston,
MSU02861,0,03.08.2021_14_35_20,Winston,
MSU02862,0,03.08.2021_14_36_27,Winston,
MSU02863,0,03.08.2021_14_37_16,Winston,
MSU02864,0,03.08.2021_14_38_11,Winston,
MSU02865,0.8,03.08.2021_14_39_27,Winston,
MSU02866,0,03.08.2021_14_40_36,Winston,
MSU02867,0,03.08.2021_14_41_34,Winston,
MSU02868,0,03.08.2021_14_42_25,Winston,
MSU02869,0,03.08.2021_14_43_28,Winston,
MSU02870,0,03.08.2021_14_44_27,Winston,
MSU02871,0,03.08.2021_14_45_28,Winston,
MSU02872,0,03.08.2021_14_46_16,Winston,
MSU02873,0,03.08.2021_14_47_07,Winston,
MSU02874,0.8,03.08.2021_14_48_09,Winston,
MSU02875,0,03.08.2021_14_49_09,Winston,
MSU02876,0,03.08.2021_14_50_12,Winston,
MSU02877,0,03.08.2021_14_51_12,Winston,
MSU02878,0,03.08.2021_14_52_00,Winston,
MSU02879,0,03.08.2021_14_53_00,Winston,
MSU02880,0,03.08.2021_14_53_59,Winston,
MSU02881,0,03.08.2021_14_54_51,Winston,
MSU02882,0,03.08.2021_14_55_49,Winston,
MSU02883,0,03.08.2021_14_56_34,Winston,
MSU02884,0,03.08.2021_14_57_27,Winston,
MSU02885,0,03.08.2021_14_58_18,Winston,
MSU02886,0,03.08.2021_14_59_07,Winston,
MSU02887,0,03.08.2021_15_00_11,Winston,
