MSU03996,0.0,05.21.2021_15_00_53,Chase,
MSU03997,0.8,05.21.2021_15_02_31,Chase,
MSU03998,0.0,05.21.2021_15_05_48,Chase,
MSU03999,0.8,05.21.2021_15_14_16,Chase,
MSU04000,0.8,05.21.2021_15_14_27,Chase,
MSU04001,0.8,05.21.2021_15_14_37,Chase,
MSU04002,0.0,05.21.2021_15_23_37,Chase,
MSU04003,0.0,05.21.2021_15_23_59,Chase,
MSU04004,0.0,05.21.2021_15_24_48,Chase,
MSU04005,0.0,05.21.2021_15_25_03,Chase,
MSU04006,0.0,05.21.2021_15_25_20,Chase,
MSU04007,0.0,05.21.2021_15_25_45,Chase,
MSU04008,0.0,05.21.2021_15_26_17,Chase,
MSU04009,0.0,05.21.2021_15_27_08,Chase,
MSU04010,0.0,05.21.2021_15_27_21,Chase,
MSU04011,0.0,05.21.2021_15_29_31,Chase,
MSU04012,0.0,05.21.2021_15_30_42,Chase,
MSU04014,0.0,05.21.2021_15_35_41,Chase,
MSU04015,0.0,05.21.2021_15_37_23,Chase,
MSU04016,0.0,05.21.2021_15_40_06,Chase,
MSU04017,0.0,05.21.2021_15_41_14,Chase,
MSU04018,0.0,05.21.2021_15_42_25,Chase,
MSU04019,0.0,05.21.2021_15_44_20,Chase,
MSU04020,0.0,05.21.2021_15_45_51,Chase,
MSU04021,0.0,05.21.2021_15_47_26,Chase,
MSU04022,0.0,05.21.2021_15_49_08,Chase,
MSU04022,0.0,05.21.2021_15_52_27,Chase,
MSU04023,0.0,05.21.2021_15_54_05,Chase,
MSU04024,0.0,05.21.2021_15_55_30,Chase,
