MSU01941,0.0,11.19.2020_08_31_30,Chase,
MSU01942,0.8,11.19.2020_08_35_15,Chase,
MSU01943,0.0,11.19.2020_08_40_45,Chase,
MSU01944,0.0,11.19.2020_08_41_00,Chase,
MSU01945,0.0,11.19.2020_08_42_17,Chase,
MSU01946,0.0,11.19.2020_08_44_32,Chase,
MSU01947,0.8,11.19.2020_08_47_11,Chase,
MSU01949,0.8,11.19.2020_08_50_28,Chase,
MSU01950,0.0,11.19.2020_08_52_17,Chase,
MSU01951,0.0,11.19.2020_08_55_30,Chase,
MSU01952,0.0,11.19.2020_08_55_54,Chase,
MSU01953,0.0,11.19.2020_08_57_26,Chase,
MSU01954,0.8,11.19.2020_08_59_27,Chase,
MSU01955,0.0,11.19.2020_09_02_59,Chase,
MSU01956,0.0,11.19.2020_09_27_29,Chase,
MSU01957,0.8,11.19.2020_09_30_14,Chase,bent on end near barcode
MSU01958,0.0,11.19.2020_09_33_37,Chase,
MSU01959,0.0,11.19.2020_09_35_59,Chase,
MSU01960,0.0,11.19.2020_09_38_54,Chase,
MSU01961,0.0,11.19.2020_09_41_11,Chase,
MSU01962,0.0,11.19.2020_09_43_10,Chase,
MSU01963,0.0,11.19.2020_09_45_12,Chase,
MSU01964,0.0,11.19.2020_09_47_17,Chase,
MSU01965,0.8,11.19.2020_09_49_50,Chase,bent on end near barcode
MSU01966,0.0,11.19.2020_09_53_01,Chase,
MSU01967,0.8,11.19.2020_09_55_12,Chase,bent on end near barcode
MSU01968,0.0,11.19.2020_09_58_02,Chase,
MSU01969,0.0,11.19.2020_10_00_11,Chase,
MSU01970,0.8,11.19.2020_10_02_39,Chase,bent on end near barcode
MSU01971,0.0,11.19.2020_10_06_29,Chase,
MSU01972,0.0,11.19.2020_10_08_16,Chase,
MSU01973,0.0,11.19.2020_10_10_12,Chase,
MSU01974,0.0,11.19.2020_10_11_48,Chase,
MSU01975,0.0,11.19.2020_10_15_07,Chase,
MSU01976,0.0,11.19.2020_10_16_36,Chase,
MSU01977,0.0,11.19.2020_10_18_37,Chase,
MSU01978,0.0,11.19.2020_10_18_47,Chase,
MSU01979,0.0,11.19.2020_10_21_06,Chase,
MSU01980,0.0,11.19.2020_10_22_41,Chase,
MSU01981,0.0,11.19.2020_10_25_41,Chase,
MSU01982,0.8,11.19.2020_10_26_44,Chase,
MSU01983,0.8,11.19.2020_10_29_07,Chase,bent on end near barcode
MSU01984,0.0,11.19.2020_10_31_42,Chase,
MSU01985,0.0,11.19.2020_10_33_42,Chase,
MSU01986,0.0,11.19.2020_10_36_19,Chase,
MSU01987,0.0,11.19.2020_10_37_55,Chase,
MSU01988,0.0,11.19.2020_10_40_14,Chase,
MSU01989,0.8,11.19.2020_10_43_40,Chase,bent on end opposite barcode
MSU01990,0.0,11.19.2020_10_45_58,Chase,
MSU01991,0.0,11.19.2020_10_47_58,Chase,
MSU01992,0.0,11.19.2020_10_50_27,Chase,
MSU01993,0.0,11.19.2020_10_53_42,Chase,
MSU01994,0.0,11.19.2020_10_56_17,Chase,
MSU01995,0.8,11.19.2020_10_59_36,Chase,
MSU01996,0.0,11.19.2020_11_28_06,Chase,
MSU01997,0.0,11.19.2020_11_29_44,Chase,
MSU01998,0.0,11.19.2020_11_30_42,Chase,
MSU01999,0.0,11.19.2020_11_31_55,Chase,
MSU02000,0.0,11.19.2020_11_32_28,Chase,
MSU02001,0.8,11.19.2020_11_38_31,Chase,
MSU02002,0.8,11.19.2020_11_40_33,Chase,bent on end near barcode
MSU02003,0.0,11.19.2020_11_43_20,Chase,
MSU02004,0.0,11.19.2020_11_43_31,Chase,
MSU02005,0.0,11.19.2020_11_44_51,Chase,
