MSU03231,0,04.06.2021_09_17_18,Colin,
MSU03232,0,04.06.2021_09_20_13,Colin,
MSU03233,0,04.06.2021_09_21_50,Colin,
MSU03234,0,04.06.2021_09_23_20,Colin,
MSU03235,0,04.06.2021_09_24_40,Colin,
MSU03236,0,04.06.2021_09_26_14,Colin,
MSU03237,0,04.06.2021_09_27_46,Colin,
MSU03238,0,04.06.2021_09_30_32,Colin,
MSU03239,0,04.06.2021_09_31_38,Colin,
MSU03240,0,04.06.2021_09_34_06,Colin,
MSU03241,0,04.06.2021_09_35_31,Colin,
MSU03242,0,04.06.2021_09_37_01,Colin,
MSU03243,0,04.06.2021_09_38_35,Colin,
MSU03244,0,04.06.2021_09_40_05,Colin,
MSU03245,0,04.06.2021_09_41_09,Colin,
MSU03246,0,04.06.2021_09_42_15,Colin,
MSU03247,0,04.06.2021_09_43_23,Colin,
MSU03248,0,04.06.2021_09_44_45,Colin,
MSU03249,0,04.06.2021_09_45_42,Colin,
MSU03250,0.8,04.06.2021_09_48_09,Colin,
MSU03251,0,04.06.2021_09_50_46,Colin,
MSU03252,0,04.06.2021_09_51_50,Colin,
MSU03253,0,04.06.2021_09_53_08,Colin,
MSU03254,0,04.06.2021_09_54_35,Colin,
MSU03255,0.8,04.06.2021_09_57_09,Colin,
MSU03256,0,04.06.2021_09_58_20,Colin,
MSU03257,0,04.06.2021_09_59_24,Colin,
MSU03258,0,04.06.2021_10_00_29,Colin,
MSU03259,0,04.06.2021_10_02_16,Colin,
MSU03260,0,04.06.2021_10_03_21,Colin,
MSU03261,0.8,04.06.2021_10_05_10,Colin,
MSU03262,0,04.06.2021_10_06_51,Colin,
MSU03263,0,04.06.2021_10_08_01,Colin,
MSU03264,0,04.06.2021_10_09_19,Colin,
