MSU03616,0,05.05.2021_16_35_51,Winston,
MSU03617,0,05.05.2021_16_36_42,Winston,
MSU03618,0.8,05.05.2021_16_37_14,Winston,
MSU03619,0,05.05.2021_16_38_40,Winston,Close to 0.6
MSU03620,0,05.05.2021_16_39_22,Winston,
MSU03621,0,05.05.2021_16_40_00,Winston,
MSU03622,0,05.05.2021_16_40_32,Winston,
MSU03623,0,05.05.2021_16_41_28,Winston,
MSU03624,0,05.05.2021_16_42_25,Winston,
MSU03625,0,05.05.2021_16_43_09,Winston,
MSU03626,0,05.05.2021_16_43_49,Winston,
MSU03627,0,05.05.2021_16_44_27,Winston,
MSU03628,0,05.05.2021_16_45_06,Winston,
MSU03629,0,05.05.2021_16_45_42,Winston,
MSU03630,0,05.05.2021_16_46_16,Winston,
MSU03631,0,05.05.2021_16_47_31,Winston,
