MSU04085,0.0,05.26.2021_09_10_11,Chase,
MSU04086,0.0,05.26.2021_09_10_50,Chase,
MSU04087,0.0,05.26.2021_09_11_39,Chase,
MSU04088,0.0,05.26.2021_09_12_29,Chase,
MSU04089,0.0,05.26.2021_09_13_08,Chase,
MSU04090,0.0,05.26.2021_09_13_53,Chase,
MSU04091,0.0,05.26.2021_09_14_42,Chase,
MSU04092,0.0,05.26.2021_09_15_45,Chase,
MSU04093,0.0,05.26.2021_09_16_36,Chase,
MSU04094,0.0,05.26.2021_09_18_36,Chase,
MSU04095,0.0,05.26.2021_09_27_35,Chase,
MSU04096,0.0,05.26.2021_09_29_37,Chase,
MSU04097,0.0,05.26.2021_09_31_05,Chase,
MSU04098,0.0,05.26.2021_09_31_56,Chase,
MSU04099,0.0,05.26.2021_09_33_32,Chase,
MSU04100,0.0,05.26.2021_09_37_22,Chase,
MSU04101,0.0,05.26.2021_09_37_31,Chase,
MSU04102,0.0,05.26.2021_09_38_31,Chase,
MSU04103,0.0,05.26.2021_09_39_25,Chase,
MSU04104,0.0,05.26.2021_09_40_44,Chase,
MSU04105,0.0,05.26.2021_09_52_40,Chase,
MSU04106,0.0,05.26.2021_09_53_36,Chase,
MSU04107,0.0,05.26.2021_09_57_02,Chase,
MSU04108,0.0,05.26.2021_10_01_37,Chase,
MSU04109,0.0,05.26.2021_10_03_16,Chase,
MSU04110,0.0,05.26.2021_10_09_10,Chase,
MSU04110,0.0,05.26.2021_10_33_13,Chase,
MSU04111,0.0,05.26.2021_10_38_49,Chase,
MSU04112,0.0,05.26.2021_10_40_24,Chase,
MSU04113,0.0,05.26.2021_10_40_57,Chase,
MSU04114,0.0,05.26.2021_10_44_22,Chase,
MSU04115,0.0,05.26.2021_10_56_04,Chase,
MSU04116,0.0,05.26.2021_10_58_30,Chase,
MSU04117,0.8,05.26.2021_11_00_17,Chase,
MSU04118,0.0,05.26.2021_11_01_49,Chase,
MSU04119,0.0,05.26.2021_11_02_46,Chase,
MSU04120,0.0,05.26.2021_11_03_44,Chase,
MSU04121,0.0,05.26.2021_11_04_44,Chase,
MSU04122,0.0,05.26.2021_11_05_24,Chase,
MSU04123,0.0,05.26.2021_11_06_41,Chase,
MSU04124,0.0,05.26.2021_11_07_31,Chase,
MSU04125,0.0,05.26.2021_11_09_16,Chase,
MSU04126,0.0,05.26.2021_11_25_57,Chase,
MSU04127,0.0,05.26.2021_11_27_30,Chase,
MSU04128,0.0,05.26.2021_11_28_14,Chase,
MSU04129,0.0,05.26.2021_11_28_51,Chase,
MSU04130,0.0,05.26.2021_11_29_45,Chase,
MSU04131,0.0,05.26.2021_11_30_32,Chase,
MSU04132,0.0,05.26.2021_11_31_58,Chase,
MSU04133,0.0,05.26.2021_11_32_58,Chase,
MSU04134,0.0,05.26.2021_11_33_49,Chase,
MSU04135,0.0,05.26.2021_11_34_44,Chase,
MSU04136,0.0,05.26.2021_11_37_25,Chase,
MSU04137,0.8,05.27.2021_10_27_57,Chase,
MSU04138,0.0,05.27.2021_10_40_26,Chase,
MSU04139,0.0,05.27.2021_10_42_33,Chase,
MSU04140,0.0,05.27.2021_10_44_11,Chase,
MSU04141,0.8,05.27.2021_10_47_24,Chase,
MSU04142,0.0,05.27.2021_10_49_04,Chase,
MSU04143,0.0,05.27.2021_10_49_57,Chase,
MSU04144,0.0,05.27.2021_10_51_57,Chase,
MSU04145,0.0,05.27.2021_10_53_04,Chase,
MSU04146,0.0,05.27.2021_10_53_50,Chase,
MSU04147,0.0,05.27.2021_10_54_27,Chase,
MSU04148,0.0,05.27.2021_10_55_37,Chase,
MSU04149,0.0,05.27.2021_11_08_42,Chase,
MSU04150,0.0,05.27.2021_11_10_41,Chase,
MSU04151,0.0,05.27.2021_11_11_41,Chase,
MSU04152,0.0,05.27.2021_11_12_40,Chase,
MSU04153,0.0,05.27.2021_11_13_38,Chase,
MSU04154,0.0,05.27.2021_11_14_08,Chase,
MSU04155,0.0,05.27.2021_11_15_28,Chase,
MSU04156,0.0,05.27.2021_11_16_31,Chase,
MSU04157,0.0,05.27.2021_11_18_19,Chase,
MSU04158,0.0,05.27.2021_11_19_11,Chase,
MSU04159,0.0,05.27.2021_11_29_30,Chase,
MSU04160,0.0,05.27.2021_11_29_57,Chase,
MSU04161,0.0,05.27.2021_11_30_43,Chase,
MSU04162,0.0,05.27.2021_11_31_13,Chase,
MSU04163,0.0,05.27.2021_11_32_00,Chase,
