MSU02383,0.8,01.15.2021_11_38_26,Winston,
MSU02384,0.8,01.15.2021_11_39_48,Winston,
MSU02385,0,01.15.2021_11_42_30,Winston,
MSU02386,0.8,01.15.2021_11_43_59,Winston,
MSU02387,0.8,01.15.2021_11_45_54,Winston,
MSU02388,0,01.15.2021_11_47_29,Winston,
MSU02389,0,01.15.2021_11_49_04,Winston,
MSU02390,0,01.15.2021_11_50_21,Winston,
MSU02391,0.8,01.15.2021_11_52_03,Winston,
MSU02392,0.8,01.15.2021_11_53_58,Winston,
MSU02393,0,01.15.2021_11_55_10,Winston,
MSU02394,0,01.15.2021_11_56_30,Winston,
MSU02395,0,01.15.2021_11_57_51,Winston,
MSU02396,0.8,01.15.2021_11_59_16,Winston,
MSU02397,0,01.15.2021_12_00_48,Winston,
MSU02398,0.8,01.15.2021_12_02_28,Winston,
MSU02399,0,01.15.2021_12_03_52,Winston,
MSU02400,0,01.15.2021_12_05_49,Winston,
MSU02401,0.8,01.15.2021_12_07_29,Winston,
MSU02402,1.6,01.15.2021_12_10_01,Winston,
MSU02403,0.8,01.15.2021_12_11_00,Winston,
MSU02404,0.8,01.15.2021_12_12_44,Winston,
MSU02405,0.0,01.15.2021_13_26_56,Chase,
MSU02406,0.0,01.15.2021_13_31_30,Chase,
MSU02407,0.0,01.15.2021_13_35_23,Chase,
MSU02408,.8,01.15.2021_13_41_37,Chase,
MSU02409,0.0,01.15.2021_13_44_01,Chase,
MSU02410,0.0,01.15.2021_13_46_41,Chase,
MSU02411,0.0,01.15.2021_13_49_39,Chase,
MSU02412,0.0,01.15.2021_13_51_07,Chase,
MSU02413,.8,01.15.2021_13_54_20,Chase,on end
MSU02414,0.0,01.15.2021_13_56_56,Chase,
MSU02415,0.0,01.15.2021_13_59_23,Chase,
MSU02416,0.0,01.15.2021_14_02_13,Chase,
MSU02417,0.8,01.15.2021_14_04_49,Chase,on end
MSU02418,0.8,01.15.2021_14_08_14,Chase,on end
MSU02419,0.8,01.15.2021_14_10_46,Chase,
MSU02420,0.8,01.15.2021_14_12_49,Chase,
MSU02421,0.8,01.15.2021_14_15_22,Chase,on end
MSU02422,1.6,01.15.2021_14_20_30,Chase,on end
MSU02423,0.8,01.15.2021_14_26_39,Chase,on end
MSU02424,0.0,01.15.2021_14_29_00,Chase,
MSU02425,0.8,01.15.2021_14_31_14,Chase,on end
MSU02426,0.8,01.15.2021_14_35_50,Chase,on end
MSU02427,0.0,01.15.2021_14_38_13,Chase,
MSU02428,0.8,01.15.2021_14_54_28,Chase,on end
MSU02429,0.0,01.15.2021_15_03_12,Chase,
MSU02430,0.8,01.15.2021_15_06_15,Chase,on end
MSU02431,0.0,01.15.2021_15_09_18,Chase,
MSU02432,0.0,01.15.2021_15_12_59,Chase,
MSU02433,0.8,01.15.2021_15_16_08,Chase,on end
MSU02434,0.8,01.15.2021_15_19_09,Chase,on end
MSU02435,0.0,01.15.2021_15_23_27,Chase,
MSU02436,0.0,01.15.2021_15_29_59,Chase,
MSU02437,0.0,01.15.2021_15_33_42,Chase,
MSU02438,0.0,01.15.2021_15_35_03,Chase,
MSU02439,0.0,01.15.2021_15_38_10,Chase,
MSU02440,0.8,01.15.2021_15_41_36,Chase,on end
MSU02441,0.0,01.15.2021_15_45_47,Chase,
MSU02442,0.8,01.15.2021_15_49_31,Chase,
MSU02443,0.8,01.15.2021_15_54_09,Chase,on end
MSU02444,0.8,01.15.2021_15_58_27,Chase,
MSU02445,0.8,01.15.2021_16_01_03,Chase,on end
MSU02446,0.0,01.15.2021_16_07_56,Chase,
